"ranking","name","highSchool","position","height","weight","stars","rating","college"
254,"Jordan Harris","Copiah-Lincoln C.C. (Clarksdale, MS)","ILB","6-0","225",2,"0.7852","Iowa State"
255,"Jimmie Gipson","East Mississippi C.C. (Scooba, MS)","SDE","6-0","250",2,"0.7844","South Alabama"
256,"Daniel Henry","Iowa Western C.C. (La Jolla, CA)","S","5-11","175",2,"0.7833","New Mexico"
257,"Dylan Bossier","Jones County J.C. (Ellisville, MS)","WR","6-1","180",2,"0.7833","Louisiana-Lafayette"
258,"Dontreal Pruitt","East Mississippi C.C. (Laurel, MS)","DUAL","5-11","180",2,"0.7833","Troy"
259,"Darnell Dailey","Contra Costa College (Fairfield, CA)","OLB","6-1","230",2,"0.7833","Texas State"
260,"Tavarreon Dickerson","Trinity Valley C.C. (Arlington, TX)","APB","5-10","185",2,"0.7833","Tulsa"
261,"Dominic Granado","Golden West College (Huntington Beach, CA)","OT","6-5","270",2,"0.7826","California"
262,"Kirby Wixson","Hinds C.C. (Pearl, MS)","OG","6-3.5","320",2,"0.7826","Louisiana Tech"
263,"Stratton Brown","Snow College (Riverton, UT)","CB","6-1","183",2,"0.7819","Fresno State"
264,"Montez McGuire","Georgia Military College (North Augusta, SC)","WR","6-1","212",2,"0.7806","Appalachian State"
265,"Tyler Barron","Snow College (Ephraim, UT)","TE","6-4","245",2,"0.7806","Middle Tennessee State"
266,"Terrious Triplett","Holmes C.C. (Memphis, TN)","S","6-2","197",2,"0.7800","Southeastern Louisiana"
267,"Devante Davis","Tyler J.C.  (Dallas, TX)","OLB","6-2","210",2,"0.7800","San Diego State"
268,"Nick Johnson","College of the Desert (Detroit, MI)","WDE","6-3","260",2,"0.7800","Northern Arizona"
269,"Dondre Chanet","Hutchinson C.C. (Lafayette, LA)","DT","6-2","306",2,"0.7800","South Alabama"
270,"Connor Bravard","Iowa Western C.C. (Council Bluffs, IA)","PRO","6-0","195",2,"0.7793","Troy"
271,"Bobby Keenan","American River C.C. (Sacramento, CA)","OT","6-6","275",2,"0.7785","Oregon State"
272,"Aaron Young","ASA College (New York) (Sacramento, CA)","PRO","6-2","208",2,"0.7785","Wyoming"
273,"Chris Murray","Hutchinson C.C. (Tampa, FL)","WR","5-10","180",2,"0.7783","uncommitted"
274,"Jacob Hollister","Arizona Western College (Yuma, AZ)","TE","6-4","230",2,"0.7759","Wyoming"
275,"Jason Stewart","Dodge City C.C. (Dodge City, KS)","PRO","6-3","216",2,"0.7757","Memphis"
276,"Karl Holmes","Mt. San Antonio College (Walnut, CA)","WR","6-3","200",2,"0.7741","uncommitted"
277,"Claude Garrett","North Dakota State College of Science (Wahpeton, ND)","WR","6-3","215",2,"0.7741","South Alabama"
278,"Cameron Wiggins","Itawamba C.C. (Birmingham, AL)","WDE","6-2","235",2,"0.7741","uncommitted"
279,"Cole  Juarez","Riverside C.C. (Riverside, CA)","DT","6-3","300",2,"0.7741","New Mexico"
280,"Tyler Kolodny","Los Angeles Pierce College (Woodland Hills, CA)","TE","6-4","250",2,"0.7733","Memphis"
281,"Parrish Huddleston","Northeast Mississippi C.C. (Baldwyn, MS)","DT","6-0","300",2,"0.7733","UAB"
282,"Vantavious Williams","Fort Scott C.C. (Fort Scott, KS)","S","6-2","215",2,"0.7733","Tennessee State"
283,"Braedon Bowman","Scottsdale C.C. (Mesa, AZ)","TE","6-4","228",2,"0.7733","South Alabama"
284,"Glen Antoine","Highland C.C. (Round Rock, TX)","DT","6-1","315",2,"0.7719","Idaho"
285,"Jeremy Miller","Tyler J.C.  (Mansfield, TX)","DT","5-11","290",2,"0.7719","Nevada"
286,"Forrest Coleman","San Joaquin Delta College (Stockton, CA)","CB","6-1","180",2,"0.7711","Western Kentucky"
287,"Jordan Howard","Ventura College (Ventura, CA)","CB","5-10","175",2,"0.7700","Southeastern Louisiana"
288,"Caleb Williams","Tyler J.C.  (Tyler, TX)","CB","5-7","175",2,"0.7700","Georgia Southern"
289,"Carnell Simon","Hutchinson C.C. (Hutchinson, KS)","SDE","6-3.5","256",2,"0.7694","Troy"
290,"Bryson Johnson","North Dakota State College of Science (Wahpeton, ND)","DT","6-3","285",2,"0.7694","South Alabama"
291,"Cesar Fermin","Moorpark College (Pacoima, CA)","CB","6-0","180",2,"0.7683","Hawaii"
292,"Justin Gilchrist","Antelope Valley College (Lancaster, CA)","OLB","6-3","230",2,"0.7683","Old Dominion"
293,"Mershad Dillon","Allan Hancock College (Santa Maria, CA)","DT","6-2","300",2,"0.7683","Texas State"
294,"Caleb Brady","Tyler J.C.  (Fort Worth, TX)","OT","6-5","296",2,"0.7683","San Diego State"
295,"Khary Coleman","College of the Sequoias (Visalia, CA)","CB","5-10","180",2,"0.7667","uncommitted"
296,"Preston Hodges","Bakersfield College (Bakersfield, CA)","RB","6-0","190",2,"0.7667","Colorado State"
297,"Trey Wafford","Mississippi Gulf Coast C.C. (Perkinston, MS)","CB","5-10","195",2,"0.7667","Middle Tennessee State"
298,"Kyle Harris","Itawamba C.C. (Lindale, GA)","OG","6-4","288",2,"0.7667","Arkansas State"
299,"Markel Steward","Navarro College (Houston, TX)","WR","6-5","205",2,"0.7667","uncommitted"
300,"Sully Wiefels","American River C.C. (Sacramento, CA)","OG","6-4","300",2,"0.7666","Colorado"
301,"Davontae Merriweather","Saddleback College (Mission Viejo, CA)","S","6-2","200",2,"0.7666","San Diego State"
302,"Kelepi Folau","Diablo Valley College (Pleasant Hill, CA)","OG","6-3","305",2,"0.7656","UAB"
303,"Kato Fawkes","Iowa Western C.C. (Council Bluffs, IA)","OG","6-3","305",2,"0.7652","Idaho"
304,"Randy Price","Tyler J.C.  (Tyler, TX)","DUAL","6-2","189",2,"0.7644","Texas State"
305,"Brennan Boland","Highland C.C. (Overland Park, KS)","TE","6-5","250",2,"0.7611","Ohio"
306,"Luke Hollingsworth","Snow College (Ogden, UT)","SDE","6-2","255",2,"0.7600","Oregon State"
307,"Duran Workman","Saddleback College (Saint Albans, WV)","CB","6-1","205",2,"0.7593","Nevada"
308,"Tre James","Snow College (Ephraim, UT)","OLB","6-1","251",2,"0.7593","Toledo"
309,"Cavellis Luckett","Mississippi Gulf Coast C.C. (Perkinston, MS)","OLB","6-0","240",2,"0.7593","Middle Tennessee State"
310,"Jordan Finley","Sierra College (Rocklin, CA)","OG","6-4","270",2,"0.7592","Colorado State"
311,"Humberto Lopez","College of the Desert (Palm Desert, CA)","OT","6-6","290",2,"0.7592","Nevada"
312,"Thomas Collins","Hinds C.C. (Raymond, MS)","OT","6-4","320",2,"0.7592","Southern Miss"
313,"Ricky Carrigan","Cerritos College (Long Beach, CA)","WR","6-1","190",2,"0.7592","uncommitted"
314,"Kaylyn Ayers","West Los Angeles College (Culver City, CA)","SDE","6-4","245",2,"0.7592","Idaho"
315,"Deshane Hines","College of San Mateo (San Mateo, CA)","CB","5-11","180",2,"0.7592","Utah State"
316,"Najee Johnson","Santa Rosa J.C. (Santa Rosa, CA)","WDE","6-5","220",2,"0.7592","UNLV"
317,"Elexious Perkins II","San Bernardino Valley College (San Bernardino, CA)","OLB","6-0","210",2,"0.7592","UNLV"
318,"Lee Crosby","Snow College (Ephraim, UT)","CB","5-10","180",2,"0.7592","New Mexico"
319,"Ryan Langford","Iowa Western C.C. (Council Bluffs, IA)","OLB","6-3","225",2,"0.7585","New Mexico"
320,"Jordan Ford","Monroe College (Rochester, NY)","CB","6-2","185",2,"0.7583","Appalachian State"
321,"Tyler Uselton","Butler C.C. (Great Bend, KS)","OG","6-3","322",2,"0.7583","Memphis"
322,"Max Martial","Iowa Western C.C. (West Palm Beach, FL)","DT","6-3","305",2,"0.7583","Idaho"
323,"Manuel Matiarena","Pasadena City College (Pasadena, CA)","OT","6-4","305",2,"0.7583","Old Dominion"
324,"Jeff Travillion","Highland C.C. (Pflugerville, TX)","OG","6-3","310",2,"0.7578","Idaho"
325,"Brian Guendling","Palomar College (Poway, CA)","WDE","6-4","225",2,"0.7555","Texas State"
326,"Melvin McAdams","Highland C.C. (Highland, KS)","WR","5-8","170",2,"0.7555","Savannah State"
327,"Brock Hinkel","Iowa Western C.C. (Council Bluffs, IA)","TE","6-5","250",2,"0.7533","uncommitted"
328,"Blake Decker","Scottsdale C.C. (Scottsdale, AZ)","PRO","6-2","200",2,"0.7533","UNLV"
329,"Junior Williams","Coffeyville C.C. (Coffeyville, KS)","S","5-11","187",2,"0.7518","Louisiana-Monroe"
330,"Tyrone Carter","Arkansas Baptist College (Little Rock, AR)","WR","6-2","175",2,"0.7518","Louisiana-Monroe"
331,"Marquis Wallace-Hatcher","Diablo Valley College (Pleasant Hill, CA)","CB","5-11","195",2,"0.7518","Idaho"
332,"Jordan Frost-Dixon","Scottsdale C.C. (Scottsdale, AZ)","CB","5-11","188",2,"0.7518","Middle Tennessee State"
333,"Doyin Sule","Santa Ana College (Santa Ana, CA)","CB","6-2","190",2,"0.7518","Idaho"
334,"Akii Smith","Northeastern Oklahoma A&M (Miami, OK)","OLB","6-2","225",2,"0.7518","North Texas"
335,"Daniel Peterson","Mesa C.C. (Mesa, AZ)","OLB","6-1","215",2,"0.7518","Idaho"
336,"Robert Mondie","Coahoma C.C. (Coahoma, TX)","DT","-","-",2,"0.7518","UAB"
337,"David Adams","Copiah-Lincoln C.C. (Wesson, MS)","OG","6-4","275",2,"0.7518","Middle Tennessee State"
338,"Nick Lehman","Long Beach City College (Long Beach, CA)","TE","6-4","240",2,"0.7518","New Mexico"
339,"Antwane Grant","Nassau C.C. (Garden City, NY)","WR","6-1","195",2,"0.7518","Western Kentucky"
340,"Wesley McCoy","Butte College (Oroville, CA)","WR","5-9","175",2,"0.7518","uncommitted"
341,"Jack Ziltz","College of DuPage (Glen Ellyn, IL)","DT","6-3","300",2,"0.7518","New Mexico"
342,"Blake Richmond","Santa Rosa J.C. (Santa Rosa, CA)","S","6-3","190",2,"0.7518","UNLV"
343,"Donny Hageman","Mt. San Antonio College (Walnut, CA)","K","6-2","175",2,"0.7518","San Diego State"
344,"Poncho Barnwell","Nassau C.C. (Rochester, NY)","ILB","6-4","250",2,"0.7500","Old Dominion"
345,"Robert Lewis","Navarro College (Corsicana, TX)","CB","6-0","175",2,"0.7483","uncommitted"
346,"Maurquice Shakir","Santa Monica College (Santa Monica, CA)","OT","6-4","285",2,"0.7444","Middle Tennessee State"
347,"Chris  Frigo","Mississippi Gulf Coast C.C. (Perkinston, MS)","OT","6-2","290",2,"0.7444","UAB"
348,"Michael Spivey","College of San Mateo (San Mateo, CA)","ILB","6-1","230",2,"0.7444","Nevada"
349,"Ge'Monee Brown","Pearl River C.C. (Poplarville, MS)","DT","6-3","310",2,"0.7444","Western Kentucky"
350,"Teddy Ruben","Scottsdale C.C. (Scottsdale, AZ)","WR","5-9","165",2,"0.7444","Troy"
351,"Landon Horne","Snow College (Ephraim, UT)","TE","6-3","239",2,"0.7444","Utah State"
352,"Carson Miller","Pearl River C.C. (Poplarville, MS)","OC","6-4","300",2,"0.7433","UAB"
353,"Chris Edwards","Butte College (Oroville, CA)","S","6-2","210",2,"0.7433","Idaho"
354,"Jarvis Williams","Antelope Valley College (Lancaster, CA)","WDE","6-1","245",2,"0.7433","Troy"
355,"Mike Adens","Los Angeles Pierce College (Woodland Hills, CA)","DUAL","6-3","210",2,"0.7400","uncommitted"
356,"Michael Ivory Jr.","Coffeyville C.C. (Louisville, KY)","OT","6-6","360",2,"0.7400","Georgia State"
357,"Rashad Dillard","Coffeyville C.C. (Coffeyville, KS)","DT","6-2","265",2,"0.7400","Troy"
358,"Steve Wolgamott","Butler C.C. (Maize, KS)","OT","6-6","315",2,"0.7400","Georgia State"
359,"Charles Alexander","Los Medanos C.c. (Pittsburg, CA)","DT","6-4","300",2,"0.7400","Arkansas State"
360,"LaDerrick Roberts","East Mississippi C.C. (Scooba, MS)","OLB","6-0","210",2,"0.7400","Georgia Southern"
361,"Reece Schmidt","Los Angeles Pierce College (Woodland Hills, CA)","ILB","6-3","245",2,"0.7333","Old Dominion"
362,"Martez Simpson","Pearl River C.C. (Madison, MS)","OLB","6-0","225",2,"0.7333","Old Dominion"
363,"Carderious Dean","Itawamba C.C. (Fulton, MS)","ILB","6-3","235",2,"0.7333","Arkansas State"
364,"Cody Clements","Cerritos College (La Habra, CA)","PRO","6-1","196",2,"0.7333","UAB"
365,"Manny Meza","Pasadena City College (Pasadena, CA)","P","6-0","170",2,"0.7333","uncommitted"
366,"Kalen Jackson","Copiah-Lincoln C.C. (Magee, MS)","CB","6-1","205",2,"0.7333","UAB"
367,"Irving Steele","Ellsworth C.C. (Iowa Falls, IA)","OLB","6-1","220",2,"0.7333","Northeastern State"
368,"Jimmy Musgrave","Victor Valley College (Victorville, CA)","OLB","6-1","220",2,"0.7333","UTEP"
369,"Nick Jones","Erie C.C. (Buffalo, NY)","TE","6-6","235",2,"0.7333","UTEP"
370,"Riley Oharah","Butler C.C. (Goodland, KS)","FB","6-0","244",2,"0.7333","Minnesota"
371,"Kris Givens","Holmes C.C. (Goodman, MS)","CB","5-11","175",2,"0.7333","Akron"
372,"Tyler Floyd","Fullerton College (Fullerton, CA)","CB","5-9","185",2,"0.7333","Utah State"
373,"Kyle Foster","Dodge City C.C. (Ann Arbor, MI)","WR","6-4","220",2,"0.7333","Southern Miss"
374,"Tuivasa Maloata","Mt. San Antonio College (Walnut, CA)","WDE","6-3","245",2,"0.7333","UNLV"
375,"Billy Tanuvasa","Santa Ana College (Santa Ana, CA)","DT","6-2","290",2,"0.7333","UNLV"
376,"Robert McClure","Louisburg College (Scranton, PA)","OG","6-3","305",2,"0.7300","uncommitted"
377,"Nate Simon","Golden West College (Huntington Beach, CA)","S","6-2","200",2,"0.7300","Georgia State"
378,"Wyatt Smith","Mississippi Gulf Coast C.C. (Perkinston, MS)","LS","6-2","235",2,"0.7300","Colorado"
379,"Carlos Colon","Los Angeles Pierce College (Woodland Hills, CA)","WDE","6-3","235",2,"0.7300","uncommitted"
380,"Tim Hill","Garden City C.C.  (Garden City, KS)","CB","5-11","175",2,"0.7200","uncommitted"
381,"Wesley Haas","Pearl River C.C. (Poplarville, MS)","OG","6-5","275",2,"0.7100","uncommitted"
382,"Liam Porter","Dean College (Natick, MA)","OT","6-6","276",2,"0.7000","Massachusetts"
383,"Khamil Rangolam","Arizona Western College (Franklin, MA)","OT","-","-",2,"0.7000","uncommitted"
384,"James Adams-Hurd","Los Angeles Pierce College (Woodland Hills, CA)","OLB","6-2","215",2,"0.7000","Old Dominion"
385,"Jerrard Randall","Northeast Mississippi C.C. (Hollywood, FL)","PRO","6-1","180",2,"0.7000","Arizona"
386,"Taylor Evans","Saddleback College (Mission Viejo, CA)","OG","6-4","300",2,"0.7000","Georgia State"
387,"Derek Keaton","Coffeyville C.C. (Camden, AR)","RB","5-10","170",2,"0.7000","Georgia Southern"
388,"Herbert Harris","Hinds C.C. (Clinton, MS)","ILB","6-1","230",2,"0.7000","Southeastern Louisiana"
389,"Demarius Rancifer","Pearl River C.C. (Pensacola, FL)","ILB","6-2","226",2,"0.7000","South Alabama"
390,"Josh Greer","Navarro College (Arlington, TX)","PRO","6-5","220",2,"0.7000","North Texas"
391,"Aaron Shaw","Navarro College (Corsicana, TX)","S","5-11","195",2,"0.7000","uncommitted"
392,"Quay Watt","Holmes C.C. (Goodman, MS)","CB","6-0","210",2,"0.7000","Middle Tennessee State"
393,"Ahkello Witherspoon","Sacramento City College (Sacramento, CA)","CB","6-3","182",2,"0.7000","Colorado"
394,"Bryon Smith","Citrus College (Glendora, CA)","DT","6-8","280",2,"0.7000","Southeastern Louisiana"
395,"Alex Villareal","Northeastern Oklahoma A&M (Brownsville, TX)","DT","6-4","300",2,"0.7000","UTEP"
396,"David Davis","Long Beach City College (Palos Verdes Peninsula, CA)","DT","6-1","290",2,"0.7000","California"
397,"Ashton Henderson","Iowa Western C.C. (Tulsa, OK)","DT","6-1","320",2,"0.7000","Southeastern Louisiana"
398,"Philanteus 'PJ' Jarrett","Copiah-Lincoln C.C. (Wesson, MS)","DT","6-3","280",2,"0.7000","Southeastern Louisiana"
399,"Eden Mahina","Mt. San Antonio College (Walnut, CA)","OT","6-5","280",2,"0.7000","New Mexico"
400,"Mike Blakely","Hutchinson C.C. (Bradenton, FL)","RB","5-8","205",2,"0.7000","uncommitted"
401,"De'Shawn Sims","Highland C.C. (Highland, KS)","ILB","6-1","235",2,"0.7000","uncommitted"
402,"Devonte Robinson","Dodge City C.C. (Delray Beach, FL)","WR","6-2","184",2,"0.7000","Utah State"
403,"Marquis White","Fort Scott C.C. (Orlando, FL)","DT","6-3","310",2,"0.7000","uncommitted"
404,"Tyreis Thomas","Dodge City C.C. (Glen Ellyn, IL)","RB","6-0","205",2,"0.7000","South Alabama"
405,"Brian Nicholson","Butler C.C. (Miami, FL)","OLB","6-2","212",2,"0.7000","uncommitted"
406,"Roshard Burney","Garden City C.C.  (Palm Beach Gardens, FL)","RB","5-10","195",2,"0.7000","uncommitted"
407,"Justin Dickey","Highland C.C. (Mulvane, KS)","TE","6-4","230",2,"0.7000","Central Arkansas"
408,"Jeremy Jones","Butler C.C. (El Dorado, KS)","WR","6-1","190",2,"0.7000","uncommitted"
409,"Gilbert Gildersleeve","Independence C.C. (Independence, KS)","WR","6-0","170",2,"0.7000","uncommitted"
410,"Terrence Hoskin","Fort Scott C.C. (Fort Scott, KS)","WR","6-2","190",2,"0.7000","uncommitted"
411,"Byron Smith","Citrus College (Ontario, CA)","OT","6-7","280",2,"0.7000","Southeastern Louisiana"
412,"Luke Barnes","Hutchinson C.C. (Fort Walton Beach, FL)","PRO","6-2","205",2,"0.7000","uncommitted"
413,"Kendric Randolph","Eastern Arizona College (Thatcher, AZ)","CB","6-1","195",2,"0.7000","Southern Illinois"
414,"Richard Murphy","Butte College (Oroville, CA)","TE","6-3","240",2,"0.7000","Charlotte"
415,"Mitch Bonnstetter","Iowa Central C.C. (Fort Dodge, IA)","P","6-0","190",2,"0.7000","Ohio"
416,"Tyler Odems","Dean College (Franklin, MA)","FB","6-0","225",2,"0.7000","uncommitted"
417,"Miles Thomas","Butler C.C. (Downs, KS)","FB","5-11","236",2,"0.7000","Minnesota"
418,"Haris Mrkulic","Nassau C.C. (Garden City, NY)","OC","6-4","320",2,"0.7000","Stony Brook"
419,"Tre'mund Moore","Trinity Valley C.C. (Brenham, TX)","WR","6-0","165",2,"0.7000","uncommitted"
420,"Jaevon Richardson","Blinn College (Baytown, TX)","WR","6-0","180",2,"0.7000","uncommitted"
421,"Tye Richardson","Dean College (Franklin, MA)","WR","6-0","182",2,"0.7000","Valdosta State"
422,"Trent Momon","Trinity Valley C.C. (Hempstead, TX)","WR","6-5","200",2,"0.7000","uncommitted"
423,"Daquan Smith","Hartnell College (Baltimore, MD)","WR","6-1","200",2,"0.7000","Southeastern Louisiana"
424,"C.J. Bates","East Mississippi C.C. (Louisville, MS)","WR","5-11","185",2,"0.7000","Louisiana-Lafayette"
425,"Antwan Gilbert","Iowa Western C.C. (Dayton, OH)","WR","5-10","180",2,"0.7000","uncommitted"
426,"Tim White","College of the Canyons (Valencia, CA)","WR","5-11","175",2,"0.7000","Arizona State"
427,"Deshaun McNeal","Itawamba C.C. (Oxford, MS)","WR","6-4","205",2,"0.7000","uncommitted"
428,"Nick Cook","Butler C.C. (El Dorado, KS)","ILB","6-2","220",2,"0.7000","Charlotte"
429,"Zacari Lavender","Coahoma C.C. (Gulfport, MS)","WR","6-0","180",2,"0.7000","uncommitted"
430,"Jay'Metric Tucker","Butler C.C. (El Dorado, KS)","ATH","5-8","180",2,"0.7000","uncommitted"
431,"Omar Perez","Santa Ana College (Santa Ana, CA)","ILB","6-2","230",2,"0.7000","uncommitted"
432,"Jay'Metric Tucker","College Of The Redwoods (El Dorado, KS)","ATH","5-8","180",2,"0.7000","uncommitted"
433,"Akise Teague","Iowa Western C.C. (Youngstown, OH)","RB","5-8","185",2,"0.7000","uncommitted"
434,"Matthew Dash","Los Angeles Pierce College (Woodland Hills, CA)","S","6-1","200",2,"0.7000","North Texas"
435,"Tim Cook","Butler C.C. (White Hall, AR)","ILB","6-1","220",2,"0.7000","uncommitted"
436,"Tyreis Thomas","College of DuPage (Glen Ellyn, IL)","RB","5-11","203",2,"0.7000","uncommitted"
437,"Aaron Williams","College of the Siskiyous (Weed, CA)","RB","6-0","207",2,"0.7000","uncommitted"
438,"Dartez Jacobs","College of the Canyons (Valencia, CA)","S","6-2","206",2,"0.7000","Georgia State"
439,"Jahraan Franks","Kilgore J.C. (Arlington, TX)","ATH","5-10","174",2,"0.7000","uncommitted"
440,"Ledarious Clark","East Mississippi C.C. (Meridian, MS)","S","5-11","190",2,"0.7000","uncommitted"
441,"Claudrecus Ellis","Monroe C.C. (Rochester, NY)","S","6-0","210",2,"0.7000","Carson Newman College"
442,"Davante Bourque","Pearl River C.C. (Crowley, LA)","RB","6-1","210",2,"0.7000","uncommitted"
443,"Cedric Simmons","Mesa C.C. (Gilbert, AZ)","RB","6-1","215",2,"0.7000","uncommitted"
444,"Tobias Lofton","Itawamba C.C. (Fulton, MS)","RB","6-0","180",2,"0.7000","Nicholls State"
445,"Charles Davis","Iowa Western C.C. (New Berlin, NY)","RB","5-8","175",2,"0.7000","uncommitted"
446,"Dennis Rufus","Mt. San Antonio College (Covina, CA)","S","6-2","205",2,"0.7000","Idaho"
447,"Luke Shawley","San Diego Mesa College (Charlotte, NC)","SDE","6-2","250",2,"0.7000","Hawaii"
448,"Jerett Olson","College of the Siskiyous (Weed, CA)","OT","6-4","290",2,"0.7000","Idaho"
449,"Ben Compton","Monroe College (New Rochelle, NY)","SDE","6-4","240",2,"0.7000","Northern Illinois"
450,"Jakari Johnson","Gavilan College (Gilroy, CA)","RB","5-10","190",2,"0.7000","New Mexico"
451,"Brandon Mitchell","Los Angeles Pierce College (Woodland Hills, CA)","OT","6-4","310",2,"0.7000","Marshall"
452,"Chris Lee","Laney College (Oakland, CA)","ILB","6-1","255",2,"0.7000","New Mexico"
453,"Darzil Washington","East Los Angeles College (Monterey Park, CA)","ILB","6-3","215",2,"0.7000","Louisiana-Lafayette"
454,"Emanuel Simpson","Pima C.C. (Waterford, MI)","TE","6-1","235",2,"0.7000","New Mexico"
455,"Ryan Johnson","Garden City C.C.  (Garden City, KS)","OT","6-5","320",2,"0.7000","Massachusetts"
456,"Thomas Brown","Riverside C.C. (Gardena, CA)","OLB","6-2","210",2,"0.7000","Memphis"
457,"Tommy Stuart","Butte College (Oroville, CA)","PRO","6-0","200",2,"0.7000","Boise State"
458,"Ty Northern","Pearl River C.C. (Tunica, MS)","S","6-0","190",2,"0.7000","Memphis"
459,"Terrale Johnson","Hutchinson C.C. (Hutchinson, KS)","OG","6-1","315",2,"0.7000","Kansas State"
460,"Jon Denton","Coffeyville C.C. (Coffeyville, KS)","TE","6-5","245",2,"0.7000","Massachusetts"
461,"Antoinne Adkins","East Mississippi C.C. (Scooba, MS)","WR","5-9","180",2,"0.7000","Louisiana-Lafayette"
462,"Caleb Tuiasosopo","Tyler J.C.  (Tyler, TX)","ILB","6-2","252",2,"0.7000","SMU"
463,"Desman Carter","Riverside C.C. (Fontana, CA)","S","6-2","205",2,"0.7000","UAB"
464,"Darrin Reddick","Butler C.C. (El Dorado, KS)","S","6-0","200",2,"0.7000","Troy"
465,"Ryan Krum","Grossmont College (El Cajon, CA)","OT","6-5","325",2,"0.7000","San Diego State"
466,"Josh Gibbs","Fresno City College (Fresno, CA)","SDE","6-5","255",2,"0.7000","New Mexico State"
467,"Darvell Harris","Dodge City C.C. (Dodge City, KS)","CB","6-2","180",2,"0.7000","UAB"
468,"Rolan Milligan","Reedley College (Reedley, CA)","S","5-11","185",2,"0.7000","UAB"
469,"TaJarvis Fuller","Butler C.C. (Fort Myers, FL)","CB","-","-",2,"0.7000","Troy"
470,"Treyous Jarrells","Grossmont College (El Cajon, CA)","RB","5-9","190",2,"0.7000","Colorado State"
471,"Vinton Harris","Dodge City C.C. (Dodge City, KS)","DT","5-11","295",2,"0.7000","Troy"
472,"Tyler Trosin","American River C.C. (Folsom, CA)","WR","5-11","180",2,"0.7000","Arkansas State"
473,"Nyck Young","Victor Valley College (Birmingham, AL)","WR","-","-",2,"0.7000","Troy"
474,"Jesse Tate","Glendale C.C. (Glendale, AZ)","WR","6-6","190",2,"0.7000","Eastern Michigan"
475,"Khiry Lucas","Hinds C.C. (Cleveland, MS)","CB","6-2","190",2,"0.7000","Temple"
476,"Jermaine Johnson","New Mexico Military Institute (Houma, LA)","WR","6-4","192",2,"0.7000","Idaho"
477,"Tyler Rogers","Arizona Western College (Peoria, AZ)","PRO","6-3","200",2,"0.7000","New Mexico State"
478,"Jonathan Leiva","Palomar College (San Marcos, CA)","K","5-11","180",2,"0.7000","UNLV"
479,"Bobby Baker","Los Angeles Pierce College (Woodland Hills, CA)","S","6-2","190",2,"0.7000","UAB"
480,"Blake Sharp","East Mississippi C.C. (Scooba, MS)","OT","6-4","290",2,"0.7000","Louisiana Tech"
481,"Steven Eddings","Jones County J.C. (Ellisville, MS)","SDE","6-4","285",2,"0.7000","Texas State"
482,"Alonzo McGee","Georgia Military College (Sumter, SC)","OLB","6-1","209",2,"0.7000","UAB"
483,"Jalen Rogers","Mesa C.C. (Mesa, AZ)","CB","6-1","185",2,"0.7000","Hawaii"
484,"Elijhaa Penny","Cerritos College (Norwalk, CA)","RB","6-2","248",2,"0.7000","Idaho"
485,"Ron Perry","San Diego Mesa College (San Diego, CA)","ILB","6-1","223",2,"0.7000","Idaho"
486,"Simon Poti","Fullerton College (Fullerton, CA)","ILB","6-1","235",2,"0.7000","Hawaii"
