"ranking","name","highSchool","position","height","weight","stars","rating","college"
1076,"Kole McKamey","Artesia (Artesia, NM)","ATH","6-1","180",2,"0.7667","New Mexico"
1077,"Willie Demps","Washington (Pensacola, FL)","ILB","6-2","230",2,"0.7667","LSU"
1078,"Todd Soderquist","Battle Ground Academy (Franklin, TN)","K","6-2","195",2,"0.7667","Miami (OH)"
1079,"Stephon Hopkins","Renaissance (Detroit, MI)","RB","6-2","230",2,"0.7667","Minnesota"
1080,"James Newby","Athens (Athens, AL)","OT","6-7","260",2,"0.7667","N.C. State"
1081,"Tone Taupule","Jordan (Long Beach, CA)","S","6-2","195",2,"0.7667","Oregon State"
1082,"Jeremy Burnett","Jefferson (Tampa, FL)","S","6-1","190",2,"0.7667","Purdue"
1083,"Brian Dodd","Hopkinsville (Hopkinsville, KY)","ATH","5-8","175",2,"0.7667","Cincinnati"
1084,"Thomas Stancil","Bakersfield (Bakersfield, CA)","APB","5-7","160",2,"0.7667","Brigham Young"
1085,"Tim DeBeer","Marist School (Atlanta, GA)","OT","6-6","273",2,"0.7667","Clemson"
1086,"Kili Lefotu","Arlington (Riverside, CA)","OT","6-5","305",2,"0.7667","Arizona"
1087,"Carl Duncan","Sidney School (Sidney, TX)","WR","5-9","175",2,"0.7667","UAB"
1088,"Sean Waller","Hunters Lane Comprehensive (Nashville, TN)","APB","5-10","160",2,"0.7667","Middle Tennessee State"
1089,"Odell Howard","Pomona Senior (Pomona, CA)","TE","6-4","230",2,"0.7667","Washington State"
1090,"Dexter Jackson","Miami Jackson (Miami, FL)","S","6-1","185",2,"0.7667","Kansas"
1091,"Garrett Mills","Jenks (Jenks, OK)","TE","6-2","210",2,"0.7667","Tulsa"
1092,"Joe DiGiorgio","Eisenhower (Utica, MI)","OT","6-1","205",2,"0.7667","Buffalo"
1093,"Jermaine Randolph","Junipero Serra (San Mateo, CA)","DT","6-6","260",2,"0.7667","Oregon"
1094,"Antoine Horton","Rochester Area (Rochester, PA)","S","5-11","170",2,"0.7667","Cincinnati"
1095,"Tariq Sanders","Central (Philadelphia, PA)","OT","6-5","280",2,"0.7667","Temple"
1096,"Ramon Guzman","Dewitt Clinton (Bronx, NY)","FB","6-2","218",2,"0.7667","Buffalo"
1097,"Cory Dious","Mays (Atlanta, GA)","CB","5-10","160",2,"0.7667","Northwestern"
1098,"Gerry Weissinger","Thomas (Webster, NY)","OLB","6-5","290",2,"0.7667","Buffalo"
1099,"Bryan Kehl","Brighton (Salt Lake City, UT)","ILB","6-2","225",2,"0.7667","Brigham Young"
1100,"Drisan James","Westview (Tolleson, AZ)","WR","6-1","170",2,"0.7667","Boise State"
1101,"Paul Cantrell","Sequoyah (Canton, GA)","DT","6-5","305",2,"0.7667","Middle Tennessee State"
1102,"Brian Moss","Hazelwood Central (Florissant, MO)","OT","6-7","250",2,"0.7667","Minnesota"
1103,"Dana Garrison","Fairfax Senior (Los Angeles, CA)","CB","6-0","220",2,"0.7667","Colorado State"
1104,"Jordan Houtz","Fort Collins (Fort Collins, CO)","OLB","6-5","250",2,"0.7667","Utah State"
1105,"Steve Jewell","Glasgow (Newark, DE)","DT","6-1","265",2,"0.7667","Temple"
1106,"Mike Donaldson","Mansfield (Mansfield, OH)","OT","6-6","330",2,"0.7667","Akron"
1107,"Patrick Owens","Crenshaw (Los Angeles, CA)","ATH","6-0","175",2,"0.7667","UNLV"
1108,"Anthony Montgomery","John F Kennedy (Cleveland, OH)","SDE","6-6","270",2,"0.7667","Minnesota"
1109,"Will Goff","Redlands (Redlands, CA)","DT","6-4","240",2,"0.7667","Tulsa"
1110,"Kenny Patton","St. Francis (Sacramento, CA)","ATH","6-0","175",2,"0.7667","Hawaii"
1111,"Brandon Cathy","Liberty Sr. (Mountain View, MO)","CB","6-0","184",2,"0.7667","Colorado State"
1112,"Ferron Fonoimoana","Kahuku (Kahuku, HI)","WR","5-9","175",2,"0.7667","Brigham Young"
1113,"Dacor Rodgers","Hightower (Missouri City, TX)","ATH","6-1","185",2,"0.7667","TCU"
1114,"Jeff Rush","Brophy College Preparatory (Phoenix, AZ)","PRO","6-3","225",2,"0.7667","Wyoming"
1115,"Colya Dailey","Plantation (Fort Lauderdale, FL)","WR","5-10","165",2,"0.7667","Purdue"
1116,"Ziggy Goryn","Wayne Hills (Wayne, NJ)","WDE","6-5","225",2,"0.7667","Connecticut"
1117,"Charles Archie","Creston (Grand Rapids, MI)","CB","6-0","175",2,"0.7667","Central Michigan"
1118,"Kedrick Alexander","Plano (Plano, TX)","ATH","6-1","200",2,"0.7667","Tulsa"
1119,"Ernest Cole","DeMatha Catholic (Hyattsville, MD)","CB","5-11","185",2,"0.7667","Connecticut"
1120,"Michael Radon","St. Francis (Attica, NY)","OT","6-1","175",2,"0.7667","Buffalo"
1121,"Tyson Swaggert","Buffalo Senior (Buffalo, MN)","WDE","6-4","255",2,"0.7667","Minnesota"
1122,"Mark Groza","Manchester (Akron, OH)","OLB","6-4","220",2,"0.7667","Akron"
1123,"Mike Zande","Maine South (Park Ridge, IL)","OT","6-5","280",2,"0.7667","Illinois"
1124,"Ronnell Sandy","Titusville (Titusville, FL)","OLB","6-1","210",2,"0.7667","UCF"
1125,"John Bowie","Northland (Columbus, OH)","CB","5-10","180",2,"0.7667","Cincinnati"
1126,"Michael Peterson","West Monroe (West Monroe, LA)","DT","6-2","215",2,"0.7667","Louisiana-Lafayette"
1127,"Mike King","Ridgeview (Orange Park, FL)","WR","6-1","184",2,"0.7667","Southern Miss"
1128,"Cory Wierson","Waukee Senior (Waukee, IA)","OT","6-5","285",2,"0.7667","Iowa State"
1129,"Greg Gold","Irving (Irving, TX)","APB","5-10","190",2,"0.7667","Oklahoma State"
1130,"Chaffin Brock","El Dorado (El Dorado, AR)","CB","6-4","215",2,"0.7667","Arkansas State"
1131,"Blake Luker","Collinwood (Collinwood, TN)","OG","6-5","300",2,"0.7667","Vanderbilt"
1132,"Mike Barrow","St. Bonaventure (Ventura, CA)","K","5-11","165",2,"0.7667","Idaho"
1133,"Brian Hall","Desales Catholic (Walla Walla, WA)","ILB","6-3","230",2,"0.7667","Washington State"
1134,"Pedi Causey","Franklinton (Franklinton, LA)","SDE","6-4","200",2,"0.7667","Southern Miss"
1135,"Joe Monty","Fort Collins (Fort Collins, CO)","ILB","6-3","230",2,"0.7667","Wisconsin"
1136,"Tyrone Kelly","Renaissance (Detroit, MI)","CB","6-0","174",2,"0.7667","Central Michigan"
1137,"Jason Siepka","Amos Alonzo Stagg (Palos Hills, IL)","OG","6-5","285",2,"0.7667","Eastern Michigan"
1138,"Antonio Shippy","Union (Union, SC)","DT","6-1","320",2,"0.7667","Akron"
1139,"Evan Kraky","Lakeland (Jermyn, PA)","DUAL","6-3","195",2,"0.7667","USF"
1140,"Andy Wills","St Francis De Sales (Toledo, OH)","OT","6-4","280",2,"0.7667","Akron"
1141,"Oliver Hoyte","Chamberlain (Tampa, FL)","ILB","6-3","235",2,"0.7667","N.C. State"
1142,"Blair Phillips","Bolton (Alexandria, LA)","FB","6-3","235",2,"0.7667","Arkansas State"
1143,"Matt Vogele","St. Xavier (Cincinnati, OH)","OLB","6-2","225",2,"0.7667","Miami (OH)"
1144,"Chris Carter","A L Brown (Kannapolis, NC)","ATH","5-10","170",2,"0.7667","Clemson"
1145,"Joe Chapple","Glades Central (Belle Glade, FL)","WR","6-0","180",2,"0.7667","Western Michigan"
1146,"A.J. Xhudo","Milford Academy (HS)  (New Berlin, NY)","DT","6-3","285",2,"0.7667","Cincinnati"
1147,"Jimmy Strong","East Bay (Gibsonton, FL)","CB","6-0","173",2,"0.7667","Louisville"
1148,"Mike Benson","St. Pius X (Houston, TX)","OG","6-5","265",2,"0.7667","SMU"
1149,"Jessem Redha","Chino (Chino, CA)","WR","6-3","295",2,"0.7667","Colorado State"
1150,"Derek Bryant","Highland Springs (Highland Springs, VA)","ATH","6-3","205",2,"0.7667","Duke"
1151,"Mike Dowling","Gilman (Baltimore, MD)","FB","6-2","230",2,"0.7667","Duke"
1152,"Greg Dapper","Keystone Oaks (Pittsburgh, PA)","PRO","6-3","200",2,"0.7667","Temple"
1153,"Shalder Manning","Benton Academy Inc (Benton, MS)","SDE","6-4","225",2,"0.7667","Southern Miss"
1154,"Gerard Richard","Cy-Fair (Cypress, TX)","DT","6-3","295",2,"0.7667","Houston"
1155,"Chaz White","New Visions Academy - St. John's Campus (Saint Johns, AZ)","OG","6-4","300",2,"0.7667","Arizona State"
1156,"Kelly Talavou","Fountain Valley (Fountain Valley, CA)","OT","6-2","310",2,"0.7667","Idaho"
1157,"Mario Harris","Northern Commencement Academy (Flint, MI)","DUAL","6-2","185",2,"0.7667","Akron"
1158,"Darius Sanders","Lynwood (Lynwood, CA)","TE","6-5","228",2,"0.7667","Oregon"
1159,"Sean Lucas","Stephenson (Stone Mountain, GA)","CB","5-11","175",2,"0.7667","Tulane"
1160,"Charlie Ramsey","Owasso (Owasso, OK)","DT","6-2","280",2,"0.7667","Tulsa"
1161,"Brad Lee","Hephzibah (Hephzibah, GA)","OG","6-4","270",2,"0.7667","Clemson"
1162,"Tyrone Milsap","Choctaw (Choctaw, OK)","DT","6-1","252",2,"0.7667","Tulsa"
1163,"David Miller","Cullman Sch (Cullman, AL)","ILB","6-4","230",2,"0.7667","UAB"
1164,"Joe Stellmacher","Berlin (Berlin, WI)","CB","6-1","175",2,"0.7667","Wisconsin"
1165,"Craig Berry","Manchester Reg H (Haledon, NJ)","OT","6-6","270",2,"0.7667","Connecticut"
1166,"Travis Moore","Ponderosa (Shingle Springs, CA)","PRO","6-3","195",2,"0.7667","Nevada"
1167,"Wilshawn Adkins","Stranahan (Fort Lauderdale, FL)","WR","6-4","200",2,"0.7667","Buffalo"
1168,"Alifaleti Likio","Trinity (Euless, TX)","DT","6-3","312",2,"0.7667","Arizona State"
1169,"Marc Huddleston","McKinley (Canton, OH)","ATH","6-0","185",2,"0.7667","Purdue"
1170,"Brian Davis","Carver (Columbus, GA)","S","6-1","195",2,"0.7667","Memphis"
1171,"Ben Siegert","Jordan (Long Beach, CA)","DT","6-2","200",2,"0.7667","Oregon State"
1172,"Mark Palmer","Granite Bay (Granite Bay, CA)","OLB","6-3","216",2,"0.7667","Utah"
1173,"Matthew Domonkos","Windber Area (Windber, PA)","K","5-8","155",2,"0.7667","Wisconsin"
1174,"Deonto McCormick","Cook County (Adel, GA)","CB","5-10","180",2,"0.7667","Duke"
1175,"Bryce Reed","W W Samuell (Dallas, TX)","FB","6-1","275",2,"0.7667","Texas A&M"
1176,"Tremayne Kirkland","Hiram W. Johnson (Sacramento, CA)","ATH","6-0","160",2,"0.7667","UNLV"
1177,"Rayshawn Bolden","Cheektowaga (Buffalo, NY)","WR","6-5","195",2,"0.7667","West Virginia"
1178,"Noland Burchette","Highland Springs (Highland Springs, VA)","WDE","6-3","225",2,"0.7667","Virginia Tech"
1179,"D'Andre Asberry","Northwestern (Miami, FL)","CB","5-10","180",2,"0.7667","Rutgers"
1180,"John Lampert","Wylie (Abilene, TX)","S","6-2","200",2,"0.7667","Purdue"
1181,"Flamingo Malone","Phineas Banning Senior (Wilmington, CA)","SDE","6-5","210",2,"0.7667","Washington State"
1182,"Luke Davis","Eaglecrest (Aurora, CO)","S","6-2","185",2,"0.7667","Colorado State"
1183,"Jeremy Tolar","Benjamin Russell Sch (Alexander City, AL)","S","6-3","185",2,"0.7667","UAB"
1184,"Jimmy Skinner","Chillicothe (Chillicothe, OH)","PRO","6-5","190",2,"0.7667","Marshall"
1185,"Marcus Tate","Sequoyah (Canton, GA)","S","5-10","165",2,"0.7667","Miami (OH)"
1186,"Dan Burks","Vestavia Hills (Birmingham, AL)","RB","6-1","200",2,"0.7667","UAB"
1187,"Steve Vallos","Boardman (Youngstown, OH)","OT","6-3","285",2,"0.7667","Wake Forest"
1188,"Terryl Fenton","Holy Cross (New Orleans, LA)","DT","6-2","190",2,"0.7667","Louisiana-Lafayette"
1189,"Terrell Jordan","Tucker (Tucker, GA)","CB","5-10","175",2,"0.7667","Northwestern"
1190,"Pierre Jackson","Harper (Chicago, IL)","WR","6-2","175",2,"0.7667","Minnesota"
1191,"Brent Moore","Northwest Whitfield County (Tunnel Hill, GA)","ILB","6-3","210",2,"0.7667","Middle Tennessee State"
1192,"Joel Pfaendtner","Dakota (Macomb, MI)","OG","6-4","260",2,"0.7667","Western Michigan"
1193,"Ryan Kock","Southern Cal Jr-sr (Lake City, IA)","ILB","6-1","220",2,"0.7667","Iowa State"
1194,"Chris Hudler","Mesquite (Mesquite, TX)","OG","6-3","265",2,"0.7667","Texas Tech"
1195,"Rashon Brown","Captain Shreve (Shreveport, LA)","ILB","6-2","215",2,"0.7667","Louisiana-Lafayette"
1196,"Brian Iwuh","Worthing (Houston, TX)","S","6-1","220",2,"0.7667","Colorado"
1197,"Toris Rutledge","North Marion (Citra, FL)","WR","6-3","170",2,"0.7667","Troy"
1198,"Reicko Jones","Dwyer (Palm Beach Gardens, FL)","CB","5-8","155",2,"0.7667","East Carolina"
1199,"Gilbert Harris","Churchill (San Antonio, TX)","RB","6-3","205",2,"0.7667","Arizona"
1200,"Jake Chavira","Cerritos (Cerritos, CA)","S","6-2","320",2,"0.7667","Utah State"
1201,"Pascal Abiumiri","St. Paul's School (Baltimore, MD)","WR","6-2","180",2,"0.7667","Maryland"
1202,"Jean Julmiste","Miramar (Hollywood, FL)","DUAL","6-1","195",2,"0.7667","USF"
1203,"Mickey Rice","Union (Union, SC)","DT","6-1","290",2,"0.7667","North Carolina"
1204,"Michael Sturgeon","St. Xavier (Louisville, KY)","OG","6-5","265",2,"0.7667","Louisville"
1205,"Quinton Harris","R A Hubbard Sch (Courtland, AL)","DT","6-4","310",2,"0.7667","UAB"
1206,"Mike Brammer","Cave Spring (Roanoke, VA)","WR","6-0","160",2,"0.7667","Navy"
1207,"Dilandos Johnson","Hammond (Hammond, LA)","DT","6-4","285",2,"0.7667","Louisiana-Monroe"
1208,"Jonathan McPhee","St. Joseph's (Greenville, SC)","CB","5-11","185",2,"0.7667","Temple"
1209,"Nick Pilon","Lake City (Coeur D Alene, ID)","TE","6-4","231",2,"0.7667","Idaho"
1210,"Charlie Johnson","Sherman (Sherman, TX)","TE","6-4","250",2,"0.7667","Oklahoma State"
1211,"Brandon Gray","Cathedral City (Cathedral City, CA)","ILB","6-4","285",2,"0.7667","UNLV"
1212,"Robert Parker","Oscar Smith (Chesapeake, VA)","WR","6-1","190",2,"0.7667","Virginia Tech"
1213,"JaJuan Hall","St Martin De Porres (Waukegan, IL)","S","6-0","190",2,"0.7667","Cincinnati"
1214,"Robert Turner","Lake Travis (Austin, TX)","OG","6-4","330",2,"0.7667","New Mexico"
1215,"Deandre White","Lakeland (Suffolk, VA)","S","6-0","195",2,"0.7667","Duke"
1216,"Quincy Cosby","Mart (Mart, TX)","ATH","5-10","200",2,"0.7667","Baylor"
1217,"Justin Clayton","Venice (Los Angeles, CA)","S","5-10","190",2,"0.7667","New Mexico"
1218,"Danny Baugher","Mountain Pointe (Phoenix, AZ)","K","5-11","190",2,"0.7667","Arizona"
1219,"Kelly Nead","Richfield School (Richfield, ID)","TE","6-4","236",2,"0.7667","Idaho"
1220,"Mike Rosencrans","Ironwood (Glendale, AZ)","S","6-0","200",2,"0.7667","Utah State"
1221,"Jovon Jackson","Gibbs (Saint Petersburg, FL)","RB","5-11","220",2,"0.7667","Tulane"
1222,"Bryson Bowling","Science Hill (Johnson City, TN)","WR","6-3","165",2,"0.7667","East Carolina"
1223,"Rashaad Tindall","Emsley A Laney (Wilmington, NC)","ATH","6-4","175",2,"0.7667","North Carolina"
1224,"Germayle Franklin","Ware County (Waycross, GA)","OT","6-5","295",2,"0.7667","Middle Tennessee State"
1225,"Ryan Dougherty","Boone (Orlando, FL)","K","6-0","175",2,"0.7667","East Carolina"
1226,"Berry Cryer","John Ehret (Marrero, LA)","SDE","6-4","255",2,"0.7667","UAB"
1227,"Michael Leiter","Santa Margarita Catholic (Rancho Santa Margarita, CA)","WDE","6-4","215",2,"0.7667","Colorado State"
1228,"J.D. Nelson","Fountain Valley (Fountain Valley, CA)","RB","5-11","186",2,"0.7667","Oregon"
1229,"Alex Lumpkin","Dooly County (Vienna, GA)","DT","6-4","300",2,"0.7667","N.C. State"
1230,"Kevin Wiggins","Newark (Newark, DE)","OLB","6-2","290",2,"0.7667","Buffalo"
1231,"David Lofton","Plano West (Plano, TX)","ATH","6-4","195",2,"0.7667","Stanford"
1232,"Dennis Doe","Utica (Utica, MI)","SDE","6-6","255",2,"0.7667","Central Michigan"
1233,"Krys Williams","Mesquite (Mesquite, TX)","ATH","5-10","165",2,"0.7667","West Virginia"
1234,"Mike Berry","Thornton Township (Harvey, IL)","SDE","6-5","240",2,"0.7667","Akron"
1235,"Mickey McCoy","Harrison (Kennesaw, GA)","WR","6-2","185",2,"0.7667","East Carolina"
1236,"Brian Nunez","St Joseph (Santa Maria, CA)","WR","6-0","160",2,"0.7667","San Jose State"
1237,"Brandon Cornell","Kenton (Kenton, OH)","DT","6-5","235",2,"0.7667","Louisville"
1238,"Robert Herbert","Alta Loma (Rancho Cucamonga, CA)","CB","6-1","190",2,"0.7667","Oregon State"
1239,"Nick Cavallo","New Milford (New Milford, CT)","TE","6-4","237",2,"0.7667","Purdue"
1240,"Gabriel Gonzalez","Elizabeth (Elizabeth, NJ)","SDE","6-2","270",2,"0.7667","Akron"
1241,"Terrence Whitehead","Crenshaw (Los Angeles, CA)","ATH","6-10","199",2,"0.7667","Oregon"
1242,"Kyle Killion","Kingwood (Humble, TX)","OLB","6-2","210",2,"0.7667","Indiana"
1243,"Matt Newell","Green Valley (Henderson, NV)","DT","6-8","285",2,"0.7667","Idaho"
1244,"Jacob Pitman","North Mesquite (Mesquite, TX)","OT","6-7","315",2,"0.7667","Baylor"
1245,"Alex Guerrero","Brea-olinda (Brea, CA)","CB","6-3","260",2,"0.7667","Boise State"
1246,"Jared Brogden","Middle Creek (Apex, NC)","CB","5-9","160",2,"0.7667","East Carolina"
1247,"Taylor Moore","Elk Grove (Elk Grove, CA)","OT","6-3","290",2,"0.7667","Boise State"
1248,"Will Evans","Davis (Houston, TX)","CB","5-9","170",2,"0.7667","UAB"
1249,"Carlos Acosta","Moorpark (Moorpark, CA)","OLB","6-4","290",2,"0.7667","UNLV"
1250,"Ray Brown","Jackson Memorial (Jackson, NJ)","DT","6-2","267",2,"0.7667","Vanderbilt"
1251,"Travis Campbell","Northridge Academy (Northridge, CA)","WR","6-0","190",2,"0.7667","Colorado State"
1252,"Terrence Peterson","Alvin (Alvin, TX)","S","5-11","190",2,"0.7667","Tulane"
1253,"Oral Hylton","Cooley (Detroit, MI)","FB","6-0","215",2,"0.7667","Toledo"
1254,"Dexter Wallace","Williston (Williston, FL)","DT","6-3","285",2,"0.7667","Bowling Green"
1255,"Matt Mullenix","Liberty (Spangle, WA)","ILB","6-3","235",2,"0.7667","Washington State"
1256,"Ryan Kennedy","Jones (Beeville, TX)","TE","6-5","235",2,"0.7667","SMU"
1257,"Terrill Mayberry","Harrison (Farmington, MI)","CB","5-11","165",2,"0.7667","Bowling Green"
1258,"Alvah Hansbro","Edgewood Academy (Elmore, AL)","CB","5-9","170",2,"0.7667","Northern Illinois"
1259,"Errol Hogan","O Perry Walker  (New Orleans, LA)","RB","5-9","192",2,"0.7667","Louisiana-Monroe"
1260,"Michael Purcell","Dripping Springs (Dripping Springs, TX)","DT","6-1","305",2,"0.7667","Tulane"
1261,"Brett Morgan","Warren Central (Vicksburg, MS)","DUAL","6-0","185",2,"0.7667","Mississippi State"
1262,"Josh Ward","Lincoln (Dallas, TX)","CB","6-3","205",2,"0.7667","Arkansas State"
1263,"Martin Guidry","Ozen (Beaumont, TX)","OG","6-4","265",2,"0.7667","SMU"
1264,"Korey Hall","Glenns Ferry (Glenns Ferry, ID)","OLB","6-0","235",2,"0.7667","Boise State"
1265,"Tim Arnold","Friendly (Fort Washington, MD)","S","5-11","200",2,"0.7667","Bowling Green"
1266,"Robert Hand","Klein Oak (Spring, TX)","TE","6-7","270",2,"0.7667","Tulane"
1267,"Ross Rix","Christian Life Academy (Baton Rouge, LA)","RB","5-9","185",2,"0.7667","Louisiana-Lafayette"
1268,"Stewart Sampsel","Bellefonte Area (Bellefonte, PA)","WR","6-3","180",2,"0.7667","Buffalo"
1269,"Charles Gordon","Santa Monica (Santa Monica, CA)","WR","5-11","170",2,"0.7667","Kansas"
1270,"Freddie Bryant","Washington Twp (Sewell, NJ)","RB","6-1","195",2,"0.7667","Duke"
1271,"Marco Guerra","Fremont Christian School (Fremont, CA)","OG","6-4","325",2,"0.7667","UNLV"
1272,"Tim Schmidt","Owego Free Academy (Owego, NY)","OLB","6-6","270",2,"0.7667","Buffalo"
1273,"Matt Ludeman","Oak Creek (Oak Creek, WI)","DT","6-3","236",2,"0.7667","Western Michigan"
1274,"Michael Coe","Cordova (Cordova, TN)","WR","6-2","175",2,"0.7667","Arkansas"
1275,"Derry Jackson","Jesuit (Portland, OR)","S","6-0","195",2,"0.7667","Boise State"
1276,"Roderick Stevens","Shanksville-Stonycreek (Schellsburg, PA)","DUAL","6-3","200",2,"0.7667","Cincinnati"
1277,"Scott Davis","Kamiakin (Kennewick, WA)","FB","5-11","210",2,"0.7667","Washington State"
1278,"John Archie","Madison Central (Madison, MS)","S","6-2","200",2,"0.7667","Southern Miss"
1279,"Roosevelt Tate","Hamilton (Memphis, TN)","SDE","6-4","250",2,"0.7667","Mississippi State"
1280,"Justin Rogers","Commerce (Commerce, TX)","WDE","6-3","305",2,"0.7667","SMU"
1281,"Kyle Bissinger","North Cobb (Kennesaw, GA)","PRO","6-3","215",2,"0.7667","UAB"
1282,"Willie Evans","Wayne County (Waynesboro, MS)","DT","6-2","225",2,"0.7667","Mississippi State"
1283,"Kyle Eklund","Elko (Elko, NV)","ATH","5-10","170",2,"0.7667","Nevada"
1284,"Matt Hines","Nimitz (Irving, TX)","ILB","6-3","235",2,"0.7667","TCU"
1285,"Klayton Shoals","Texas High (Texarkana, TX)","DT","6-4","270",2,"0.7667","Iowa State"
1286,"Cato Mott","Apopka (Apopka, FL)","CB","5-10","180",2,"0.7667","Memphis"
1287,"Bryan Tyson","Milan (Milan, IN)","S","6-0","190",2,"0.7667","Miami (OH)"
1288,"Blaine Harrell","Everman (Fort Worth, TX)","S","6-2","190",2,"0.7667","New Mexico"
1289,"B.J. Mitchell","Del Oro (Loomis, CA)","APB","5-9","185",2,"0.7667","Nevada"
1290,"Daniel Francis","Memorial (Port Arthur, TX)","ATH","5-10","160",2,"0.7667","SMU"
1291,"Jamil Tyson","Woodrow Wilson (Camden, NJ)","CB","6-0","175",2,"0.7667","West Virginia"
1292,"Pace Jorgensen","Grantsville (Grantsville, UT)","OG","6-4","315",2,"0.7667","Utah State"
1293,"Lavdrium Bauta","Poly Prep (Brooklyn, NY)","OT","6-5","250",2,"0.7667","Duke"
1294,"Lloyd Wilson","John F. Kennedy (Granada Hills, CA)","OG","6-3","290",2,"0.7667","Eastern Michigan"
1295,"Ryan Bucher","Cedar Crest (Lebanon, PA)","S","6-3","210",2,"0.7667","Purdue"
1296,"David Relf","Compton (Compton, CA)","WR","6-1","190",2,"0.7667","UNLV"
1297,"Jeremy Harper","Pauls Valley (Pauls Valley, OK)","OLB","6-0","205",2,"0.7667","Southern Miss"
1298,"Mark Gorman","The Woodlands (The Woodlands, TX)","TE","6-4","240",2,"0.7667","Wisconsin"
1299,"Ryan Gore","George Washington (Philadelphia, PA)","RB","5-11","205",2,"0.7667","Temple"
1300,"Mar'ques Woolford","White Oak (Jacksonville, NC)","CB","6-4","200",2,"0.7667","East Carolina"
1301,"Eric Pittman","Vincent (Milwaukee, WI)","DT","6-0","275",2,"0.7667","Northern Illinois"
1302,"P.J. Tavarczky","Carmel (Carmel, IN)","OG","6-4","270",2,"0.7667","Louisville"
1303,"Ronnie Smith","Narbonne (Harbor City, CA)","APB","5-9","160",2,"0.7667","Nebraska"
1304,"Wes Smith","Lafayette (Oxford, MS)","S","6-3","185",2,"0.7667","Memphis"
1305,"Brandon Baker","Bedford (Bedford, OH)","DT","6-4","256",2,"0.7667","Eastern Michigan"
1306,"Cory Larsen","Gresham (Gresham, OR)","OLB","6-5","222",2,"0.7667","Oregon"
1307,"Terrence Dunbar","Archbishop Rummel (Metairie, LA)","RB","5-9","185",2,"0.7667","Arkansas State"
1308,"Chad Breeden","Mayfield (Cleveland, OH)","S","6-1","192",2,"0.7667","UCF"
1309,"Drouzon Quilen","Marion (Marion, LA)","WR","6-6","187",2,"0.7667","Louisiana-Monroe"
1310,"Rachid Stoury","Upper Darby (Drexel Hill, PA)","DT","6-0","270",2,"0.7667","West Virginia"
1311,"Kenny Harper","Hamilton (Hamilton, OH)","K","6-0","165",2,"0.7667","Minnesota"
1312,"Gavin Smart","Lakeland (Lakeland, FL)","ATH","5-9","170",2,"0.7667","Louisville"
1313,"Custavian Quarterman","Westover (Albany, GA)","OT","6-5","315",2,"0.7667","Louisville"
1314,"Charles Oliver","Trinity School (Midland, TX)","CB","5-9","170",2,"0.7667","Wyoming"
1315,"Quinton Jones","Los Alamitos (Los Alamitos, CA)","RB","5-10","170",2,"0.7667","Boise State"
1316,"Lance Byrd","Madisonville (Madisonville, TX)","CB","5-11","160",2,"0.7667","Southern Miss"
1317,"Brian Watson","Elizabeth (Elizabeth, NJ)","WR","6-5","210",2,"0.7667","Buffalo"
1318,"Jeff Garner","Austin (Houston, TX)","TE","6-3","245",2,"0.7667","Baylor"
1319,"TJ Williams","Tarboro (Tarboro, NC)","TE","6-5","235",2,"0.7667","N.C. State"
1320,"James Todd","Marshall (Marshall, TX)","CB","6-2","185",2,"0.7667","Baylor"
1321,"Andre Williams","Central Catholic (Pittsburgh, PA)","DT","6-1","275",2,"0.7667","Wisconsin"
1322,"Gary Shephard","Westfield (Houston, TX)","CB","5-10","188",2,"0.7667","Arizona"
1323,"Rolando Humphrey","Duncanville (Duncanville, TX)","CB","5-8","160",2,"0.7667","SMU"
1324,"Terry Caulley","Patuxent (Lusby, MD)","APB","5-7","160",2,"0.7667","Connecticut"
1325,"Matthew Bentley","Alvin (Alvin, TX)","DT","6-3","280",2,"0.7667","Houston"
1326,"Chris Jordan","Kentwood (Kent, WA)","ATH","6-0","190",2,"0.7667","Washington State"
1327,"Curtis Brown","Paraclete (Lancaster, CA)","APB","6-0","185",2,"0.7667","Brigham Young"
1328,"Jonathon Snively","Hayden (Hayden, AL)","OT","6-5","255",2,"0.7667","UAB"
1329,"Doug Kress","Lapeer West Senior (Lapeer, MI)","S","6-2","194",2,"0.7667","Central Michigan"
1330,"Adrian Davis","St Joseph (Kenosha, WI)","RB","5-8","195",2,"0.7667","Northern Illinois"
1331,"Quentin White","Gahanna Lincoln (Columbus, OH)","S","6-1","190",2,"0.7667","Minnesota"
1332,"Matt Padron","Clark (San Antonio, TX)","TE","6-5","255",2,"0.7667","Arizona"
1333,"Dominic Ross","Harding (Marion, OH)","OLB","6-0","185",2,"0.7667","Cincinnati"
1334,"Reggie Woods","Northland (Columbus, OH)","DT","6-3","275",2,"0.7667","Eastern Michigan"
1335,"Andrew George","Cherry Creek (Englewood, CO)","TE","6-5","225",2,"0.7667","Brigham Young"
1336,"Corvelli Haynes","East Side (Cleveland, MS)","ILB","6-3","220",2,"0.7667","Mississippi State"
1337,"Brandon Mascorro","St. Bonaventure (Ventura, CA)","S","5-9","170",2,"0.7667","Idaho"
1338,"Kingi McNair","East Rankin Academy (Pelahatchie, MS)","ATH","6-3","208",2,"0.7667","Georgia Tech"
1339,"Brian Bury","Harding (Marion, OH)","OG","6-2","270",2,"0.7667","Michigan State"
