"ranking","name","highSchool","position","height","weight","stars","rating","college"
667,"Jack DeFoor","Calhoun (Calhoun, GA)","OT","6-5","260",3,"0.8575","Ole Miss"
668,"Gerald Wilbon","Destrehan (Destrehan, LA)","DT","6-3","311",3,"0.8575","Texas"
669,"Zach Hall","Robert E Lee (Tyler, TX)","ATH","5-10","170",3,"0.8574","Stephen F. Austin"
670,"Kyle Taylor","Gonzaga  (Washington, DC)","ILB","6-2","220",3,"0.8574","Iowa"
671,"Jordan Wilson","Montgomery Bell Academy (Nashville, TN)","TE","6-5","215",3,"0.8574","UCLA"
672,"Bowman Sells","Lovejoy (Allen, TX)","PRO","6-3","200",3,"0.8574","Houston"
673,"Jovonn Quillen","Hampton (Hampton, VA)","ATH","6-2","185",3,"0.8570","Virginia Tech"
674,"P.J. Hall","Hoover (Hoover, AL)","CB","5-11","175",3,"0.8569","Tulane"
675,"Henry Miller","Gateway (Kissimmee, FL)","ATH","6-3","195",3,"0.8569","Pittsburgh"
676,"Jamie Skalski","Northgate (Newnan, GA)","OLB","6-1","225",3,"0.8569","Clemson"
677,"Sir Patrick Scott","Riverdale Baptist (Upper Marlboro, MD)","CB","6-1","175",3,"0.8569","Marshall"
678,"Xander Gagnon","Charlotte Catholic (Charlotte, NC)","OLB","6-4","225",3,"0.8569","Duke"
679,"Malik Harrison","Walnut Ridge (Columbus, OH)","ATH","6-4","222",3,"0.8568","Ohio State"
680,"Aidan Smith","Carroll (Fort Wayne, IN)","PRO","6-2","175",3,"0.8568","Northwestern"
681,"Emmanuel Rugamba","Naperville Central (Naperville, IL)","WR","6-1","175",3,"0.8568","Iowa"
682,"Baylen Buchanan","Peachtree Ridge (Suwanee, GA)","CB","5-11","186",3,"0.8568","Tennessee"
683,"Donald Stewart","Paramus Catholic (West Orange, NJ)","WR","6-3.5","190",3,"0.8568","Stanford"
684,"Jamil Dukes","Mooresville Senior (Mooresville, NC)","DT","6-4","290",3,"0.8566","uncommitted"
685,"Andrew Lee","Charlton County (Folkston, GA)","RB","5-11","220",3,"0.8566","uncommitted"
686,"Matt Lynch","Legacy (Broomfield, CO)","PRO","6-5","190",3,"0.8565","UCLA"
687,"Samuel Denmark","Hanahan (Charleston, SC)","WR","6-0","175",3,"0.8565","Virginia Tech"
688,"Tylin Oden","Spring Hill (Columbia, TN)","PRO","6-5","180",3,"0.8564","Rutgers"
689,"Alexy Jean-Baptiste","Coconut Creek (Pompano Beach, FL)","OLB","6-3","205",3,"0.8564","Arkansas"
690,"Quinn Nordin","Rockford (Rockford, MI)","K","6-1","200",3,"0.8563","Michigan"
691,"Joe Goff","Episcopal (Alexandria, VA)","DT","6-5","265",3,"0.8563","Navy"
692,"Keion Wakefield","Louisville Male (Louisville, KY)","WR","5-9","170",3,"0.8563","Louisville"
693,"Romeo McKnight","Crystal Lake Central (Crystal Lake, IL)","WDE","6-5","235",3,"0.8563","Iowa"
694,"Andre James","Laney (Augusta, GA)","WR","5-10","164",3,"0.8563","uncommitted"
695,"Keyvone Bruton","Lake Taylor (Norfolk, VA)","S","6-0","200",3,"0.8560","Temple"
696,"Kahi Neves","Bingham (South Jordan, UT)","ATH","6-3","238",3,"0.8560","Arizona"
697,"Josh Dunn","Lake Wales (Sarasota, FL)","CB","6-0","195",3,"0.8560","USF"
698,"Christian Roberson","McEachern (Powder Springs, GA)","TE","6-6","230",3,"0.8559","Mississippi State"
699,"Zarrian Holcombe","Summer Creek (Humble, TX)","TE","6-5","215",3,"0.8559","Illinois"
700,"Marquez Stevenson","Northwood (Shreveport, LA)","WR","5-11","163",3,"0.8559","Houston"
701,"Boe Wilson","Lee's Summit West (Lees Summit, MO)","OG","6-3","290",3,"0.8559","Nebraska"
702,"Mason Moran","Chandler (Chandler, AZ)","DUAL","6-3","180",3,"0.8558","Oregon State"
703,"Joshua Uche","Columbus (Miami, FL)","WDE","6-2","212",3,"0.8558","Michigan"
704,"James Pierre","Deerfield Beach (Deerfield Beach, FL)","S","6-2","175",3,"0.8558","Syracuse"
705,"Quintez Cephus","Stratford Academy (Macon, GA)","WR","6-2","180",3,"0.8557","Wisconsin"
706,"Julian Jones","Hazel Green (Hazel Green, AL)","WDE","6-5","235",3,"0.8556","uncommitted"
707,"Latrell Williams","Columbia (Lake City, FL)","WR","5-11","171",3,"0.8555","Tennessee"
708,"Hussein Howe","University Christian (Jacksonville, FL)","CB","5-9","175",3,"0.8554","East Carolina"
709,"Tony Poljan","Lansing Catholic (Lansing, MI)","DUAL","6-7","235",3,"0.8553","Central Michigan"
710,"Austin Andrews","St. Francis De Sales (Columbus, OH)","CB","6-1","180",3,"0.8553","Michigan State"
711,"Nick Krimin","St Joseph (South Amboy, NJ)","OT","6-6","320",3,"0.8553","Rutgers"
712,"Myles Wolfolk","Dr. Henry Wise (Upper Marlboro, MD)","CB","6-0","190",3,"0.8552","North Carolina"
713,"Hasise Dubois","De Paul Catholic (Wayne, NJ)","WR","6-4","200",3,"0.8550","Virginia"
714,"Alex Gellerstedt","Dublin Coffman (Dublin, OH)","OT","6-7","275",3,"0.8550","Penn State"
715,"TaDarryl Marshall","Leeds  (Leeds, AL)","ATH","6-0","180",3,"0.8549","Samford"
716,"Dele Harding","Eastern Christian (Elkton, MD)","ILB","6-1","232",3,"0.8549","Illinois"
717,"Jaren Hall","Maple Mountain (Spanish Fork, UT)","DUAL","6-0","185",3,"0.8549","Brigham Young"
718,"De'jon Harris","John Ehret (Marrero, LA)","ILB","6-0","238",3,"0.8547","Arkansas"
719,"Jango Glackin","IMG Academy (Bradenton, FL)","OLB","6-2","215",3,"0.8547","Northwestern"
720,"Fua Pututau","Cottonwood (Salt Lake City, UT)","WDE","6-3","231",3,"0.8547","uncommitted"
721,"Andrew Boselli","Episcopal (Jacksonville, FL)","OG","6-4","290",3,"0.8545","Florida State"
722,"Mulbah Car","Reagan (Austin, TX)","RB","5-10","190",3,"0.8544","Houston"
723,"Jimmie Taylor","Southwest (Jacksonville, NC)","WDE","6-3","220",3,"0.8544","Virginia Tech"
724,"Freddie Pinder","Miami Southridge (Miami, FL)","WR","6-5","195",3,"0.8544","FIU"
725,"Javon Jackson","Sandy Creek (Tyrone, GA)","CB","5-11","180",3,"0.8543","Duke"
726,"Kingston Davis","Prattville (Prattville, AL)","FB","6-1","225",3,"0.8543","Michigan"
727,"Noah Turner","Carmel Catholic (Mundelein, IL)","TE","6-3","235",3,"0.8543","North Carolina"
728,"Tobias Little","Mays (Atlanta, GA)","ILB","6-0","234",3,"0.8543","Louisville"
729,"Tobias Gilliam","Wayne (Dayton, OH)","CB","6-0","185",3,"0.8543","Kentucky"
730,"Stephen Spanellis","Gilman (Baltimore, MD)","OG","6-5","330",3,"0.8543","Michigan"
731,"Tyrone Hopper","Roswell (Roswell, GA)","WDE","6-4","220",3,"0.8543","North Carolina"
732,"Hamilcar Rashed","Cesar Chavez (Laveen, AZ)","WDE","6-2","206",3,"0.8543","Oregon State"
733,"Tre Jackson","University Lab (Baton Rouge, LA)","CB","5-10","160",3,"0.8540","Tulane"
734,"Josh Metellus","Charles W Flanagan (Hollywood, FL)","S","6-0","187",3,"0.8540","Michigan"
735,"Zy'Aire Hughes","McCracken County (Paducah, KY)","ATH","5-11","180",3,"0.8538","Kentucky"
736,"Jachai Polite","Mainland (Daytona Beach, FL)","SDE","6-3","250",3,"0.8538","Florida"
737,"Tariqious Tisdale","Lexington (Lexington, TN)","WDE","6-5","247",3,"0.8537","Ole Miss"
738,"Luke Campbell","Olentangy (Lewis Center, OH)","OT","6-4","275",3,"0.8537","Michigan State"
739,"Jordan Mack","Wesleyan School (Norcross, GA)","ATH","6-2","182",3,"0.8537","Virginia"
740,"Jon Randall Belton","West Monroe (West Monroe, LA)","PRO","6-3","200",3,"0.8536","Louisiana Tech"
741,"Desmond Bland","Homewood-Flossmoor (Flossmoor, IL)","OG","6-4","270",3,"0.8536","uncommitted"
742,"Harry Ballard","McCluer North (Florissant, MO)","WR","6-2","180",3,"0.8536","Missouri"
743,"Avery McCall","Dillon (Dillon, SC)","DUAL","6-1","195",3,"0.8535","Coastal Carolina"
744,"Jaylen Miller","Providence (Jacksonville, FL)","OG","6-3","310",3,"0.8535","Duke"
745,"Tyler Pritchett","Auburn (Auburn, AL)","OG","6-3","295",3,"0.8534","North Carolina"
746,"Zack Gilbert","South Mecklenburg (Charlotte, NC)","SDE","6-2","260",3,"0.8534","Pittsburgh"
747,"Sam Heckel","Waukesha West (Waukesha, WI)","OT","6-5","265",3,"0.8534","Syracuse"
748,"Tucker Scott","San Clemente (San Clemente, CA)","OT","6-5","260",3,"0.8534","Utah"
749,"Jaquwan Nelson","Fort Lauderdale (Fort Lauderdale, FL)","WDE","6-4","230",3,"0.8534","Syracuse"
750,"Dedrick Mills","Ware County (Waycross, GA)","RB","5-11","196",3,"0.8534","Georgia Tech"
751,"Sam Noyer","Beaverton (Beaverton, OR)","DUAL","6-4","200",3,"0.8534","Colorado"
752,"Antone Williams","Woodward Academy (Atlanta, GA)","CB","6-0","170",3,"0.8533","Duke"
753,"Isaiah Hayes","Calabasas (Calabasas, CA)","CB","6-0","175",3,"0.8533","Arizona"
754,"Zach Sandwisch","Central Catholic (Elmore, OH)","OLB","6-3","220",3,"0.8531","West Virginia"
755,"Cameron Dantzler","St. Thomas Aquinas (Hammond, LA)","ATH","6-2","170",3,"0.8531","Mississippi State"
756,"Darius Harper","Springfield  (Springfield, OH)","OT","6-8","268",3,"0.8529","uncommitted"
757,"Terrence Harris","Huffman (Birmingham, AL)","ILB","6-4","214",3,"0.8529","Jacksonville State"
758,"Jeremy Smith","Fort Bend Marshall (Missouri City, TX)","WR","6-2","179",3,"0.8529","Arizona State"
759,"Greg Eiland","Philadelphia (Philadelphia, MS)","OT","6-7","320",3,"0.8529","Mississippi State"
760,"Cole Blackman","Glen Allen (Glen Allen, VA)","WR","6-2","190",3,"0.8529","Virginia"
761,"Cameron Kolwich","St. Mary's (West Bloomfield, MI)","OG","6-5","270",3,"0.8529","Northwestern"
762,"Drue Chrisman","LaSalle  (Cincinnati, OH)","P","6-4","205",3,"0.8529","Ohio State"
763,"Rodarius Williams","Calvary Baptist Academy (Shreveport, LA)","CB","6-0","171",3,"0.8529","Oklahoma State"
764,"Rodjay Burns","Trinity (Louisville, KY)","CB","6-2","175",3,"0.8529","Ohio State"
765,"Amandre Williams","Tahoma Senior (Kent, WA)","WDE","6-3","220",3,"0.8529","Washington"
766,"Corey Sutton","Mallard Creek (Cornelius, NC)","WR","6-2","197",3,"0.8529","Kansas State"
767,"Ben Skowronek","Homestead (Fort Wayne, IN)","WR","6-3","195",3,"0.8528","Northwestern"
768,"Traveon Beck","St. John Bosco (Bellflower, CA)","CB","5-10","170",3,"0.8527","California"
769,"Jordan Loveni Iosefa","Punahou (Honolulu, HI)","OLB","6-2","216",3,"0.8527","USC"
770,"Greg Simmons","Fort Pierce Central (Fort Pierce, FL)","ILB","6-2","225",3,"0.8525","Nebraska"
771,"Keaton Torre","Bingham (South Jordan, UT)","PRO","6-3","195",3,"0.8525","Northern Colorado"
772,"Bo Peek","Berkeley Prep (Tampa, FL)","DT","6-3","290",3,"0.8524","Stanford"
773,"Deon McIntosh","Cardinal Gibbons (Fort Lauderdale, FL)","RB","5-11","175",3,"0.8524","Notre Dame"
774,"Jack Stoll","Regis Jesuit (Aurora, CO)","TE","6-5","225",3,"0.8524","Nebraska"
775,"Davion Curtis","Temple (Temple, TX)","WR","5-11","180",3,"0.8524","Texas"
776,"Jeriko Morris","Crystal Springs (Crystal Springs, MS)","ATH","6-4","200",3,"0.8523","uncommitted"
777,"Stefan Claiborne","Chippewa Valley (Clinton Township, MI)","S","6-1","168",3,"0.8523","Western Michigan"
778,"Elijah Deveaux","Charlotte Christian (Charlotte, NC)","ATH","6-1","210",3,"0.8522","Duke"
779,"JJ Givens","Atlee (Mechanicsville, VA)","S","6-2","174",3,"0.8522","N.C. State"
780,"Nik Urban","South (Willoughby, OH)","OG","6-4","280",3,"0.8522","Northwestern"
781,"Spencer Kanz","Luxemburg-casco (Luxemburg, WI)","OT","6-6","275",3,"0.8522","Western Michigan"
782,"Derrion Grim","Ronald E. McNair (Stockton, CA)","WR","5-11.5","193",3,"0.8521","Nebraska"
783,"Andre Polk","South Fort Myers (Fort Myers, FL)","OLB","6-3","210",3,"0.8520","USF"
784,"Tope Imade","Bowie (Arlington, TX)","OG","6-4.5","327",3,"0.8519","Texas"
785,"Korey Banks","Sandy Creek (Tyrone, GA)","WR","6-0","170",3,"0.8519","South Carolina"
786,"Kamal Martin","Burnsville Senior (Burnsville, MN)","ATH","6-4","230",3,"0.8518","Minnesota"
787,"Keon Howard","Laurel (Laurel, MS)","PRO","6-2","205",3,"0.8518","Southern Miss"
788,"Dakota Holtzclaw","Worthington Kilbourne (Columbus, OH)","TE","6-7","215",3,"0.8518","Kentucky"
789,"Steven Frank","Oswego (Oswego, IL)","PRO","6-4","219",3,"0.8518","Florida Atlantic"
790,"Malik Walker","Macon County (Montezuma, GA)","SDE","6-1","260",3,"0.8518","uncommitted"
791,"Pookie Maka","Woods Cross (Woods Cross, UT)","WDE","6-2.5","202",3,"0.8518","Colorado"
792,"James Valdez","Orangeburg-Wilkinson (Orangeburg, SC)","CB","5-10","175",3,"0.8518","N.C. State"
793,"Anthony Brown","St. John Vianney Regional (Holmdel, NJ)","DUAL","6-1","195",3,"0.8517","Boston College"
794,"Drew Jensen","Brighton (Salt Lake City, UT)","S","6-1","180",3,"0.8516","Brigham Young"
795,"Tray Eafford","Lee County (Leesburg, GA)","WR","6-0","195",3,"0.8516","uncommitted"
796,"Teton Saltes","Valley (Albuquerque, NM)","SDE","6-6","240",3,"0.8516","New Mexico"
797,"Willie Baker","Livonia (Livonia, LA)","WDE","6-4","225",3,"0.8515","Louisiana Tech"
798,"Jay Jones","McAdory (McCalla, AL)","ATH","6-1","190",3,"0.8514","Georgia Tech"
799,"Kareem Felder","Franklin (Baltimore, MD)","CB","5-11","170",3,"0.8513","Ohio State"
800,"Drew Kobayashi","St Louis School (Honolulu, HI)","WR","6-2","180",3,"0.8513","California"
801,"Romello Harris","Tulare Union (Tulare, CA)","RB","5-10","180",3,"0.8513","Washington State"
802,"James Wiggins","South Dade (Homestead, FL)","CB","5-11","180",3,"0.8512","Cincinnati"
803,"Logan Gamble","St Anthony (Long Beach, CA)","TE","6-6","200",3,"0.8512","California"
804,"Chandler Reeves","Eagle's Landing Christian (Mcdonough, GA)","OT","6-6","255",3,"0.8512","Clemson"
805,"Tyliek Raynor","Imhotep Institute (Philadelphia, PA)","RB","5-10","185",3,"0.8510","Temple"
806,"Christian Colon","Independence (Charlotte, NC)","DT","6-3","325",3,"0.8509","Colorado State"
807,"Donte Coleman","West Mesquite (Mesquite, TX)","TE","6-4","219",3,"0.8509","Fresno State"
808,"Phillip Howard","Robbinsdale Cooper (Minneapolis, MN)","ATH","5-11","185",3,"0.8509","Minnesota"
809,"Adrian Hardy","Dekaney (Houston, TX)","WR","6-2","185",3,"0.8509","Oklahoma"
810,"Freddie Holly","Norte Vista (Riverside, CA)","RB","5-11","203",3,"0.8508","Hawaii"
811,"Clifton Lewis","Hightower (Missouri City, TX)","OLB","6-1","201",3,"0.8507","uncommitted"
812,"Bricen Garner","Central Catholic (Pittsburgh, PA)","S","6-2","175",3,"0.8507","Pittsburgh"
813,"Riley Lees","Libertyville (Libertyville, IL)","ATH","6-1","185",3,"0.8506","Northwestern"
814,"Chris Hughes","Harker Heights (Harker Heights, TX)","OT","6-3.5","259",3,"0.8506","Kansas"
815,"Eyioma Uwazurike","Southfield (Southfield, MI)","SDE","6-6","254",3,"0.8504","Iowa State"
816,"Loa Kaufusi","East (Salt Lake City, UT)","WDE","6-4","215",3,"0.8504","Stanford"
817,"Marshal Nathe","Centennial (Peoria, AZ)","OG","6-3","290",3,"0.8504","Arizona State"
818,"JJ Molson","John Abbott College (Sainte-Anne-de-Bellevue, QC)","K","5-11.5","195",3,"0.8504","UCLA"
819,"Emmanuel Walker","Lake Marion (Santee, SC)","WDE","6-4","205",3,"0.8504","Wake Forest"
820,"Anthony Smith","Desert Pines (Las Vegas, NV)","SDE","6-3","250",3,"0.8503","Colorado State"
821,"Johnny Maea","East (Salt Lake City, UT)","OG","6-4","280",3,"0.8503","Utah"
822,"Jacob Robertson","Woodward Academy (Atlanta, GA)","WR","6-2","175",3,"0.8503","Tulane"
823,"Caron Baham","John Ehret (Marrero, LA)","ATH","6-0","190",3,"0.8503","Colorado"
824,"Jake Burton","Granite Hills (El Cajon, CA)","SDE","6-6","250",3,"0.8503","UCLA"
825,"Matthew Laris","Eastside Catholic (Bellevue, WA)","WR","6-4","210",3,"0.8503","California"
826,"Gregory Ross","Potomac (Oxon Hill, MD)","CB","6-0","175",3,"0.8502","North Carolina"
827,"Brandon Adams","Brentwood Academy (Brentwood, TN)","DT","6-1","322",3,"0.8501","Georgia Tech"
828,"Jalen Martin","Chandler Park Academy (Harper Woods, MI)","WR","6-3","200",3,"0.8499","Iowa State"
829,"Camryn Bynum","Centennial (Corona, CA)","CB","5-10","170",3,"0.8499","California"
830,"Moustapha Toure","Horizon Christian School (Hood River, OR)","OT","6-7","300",3,"0.8499","Portland State"
831,"Tyler Brown","Lexington (Lexington, OK)","OG","6-5","325",3,"0.8499","Oklahoma State"
832,"Kelvin Lucky","Edgewood Academy (Elmore, AL)","WDE","6-5","228",3,"0.8498","Troy"
833,"Shaka Toney","Imhotep Institute (Philadelphia, PA)","WDE","6-3","210",3,"0.8498","Penn State"
834,"Barrington Wade","Niles North (Skokie, IL)","RB","6-1","211",3,"0.8498","Iowa"
835,"Giovanni LaFrance","St. Augustine (New Orleans, LA)","ILB","6-1","239",3,"0.8497","Arkansas"
836,"Trey Sneed","Fleming Island (Orange Park, FL)","RB","5-11","198",3,"0.8497","Rutgers"
837,"Kevin McCrary","Mainland (Daytona Beach, FL)","DT","6-1","280",3,"0.8497","Florida Atlantic"
838,"Collin Hill","Dorman (Roebuck, SC)","PRO","6-4","205",3,"0.8497","Colorado State"
839,"TJ Brunson","Richland Northeast (Columbia, SC)","ILB","6-1","225",3,"0.8497","South Carolina"
840,"Malik Antoine","University Lab (Baton Rouge, LA)","S","5-11","185",3,"0.8497","Stanford"
841,"Collin Miller","Hamilton Southeastern  (Fishers, IN)","OLB","6-3","225",3,"0.8496","Nebraska"
842,"Luca Vartic","Konawaena (Kealakekua, HI)","CB","6-2","200",3,"0.8496","uncommitted"
843,"Julian Carter","Saguaro (Scottsdale, AZ)","WR","6-3","190",3,"0.8496","Boise State"
844,"Dylan Parham","Southeast Raleigh (Raleigh, NC)","PRO","6-4.5","198",3,"0.8494","N.C. State"
845,"Samson Nacua","Timpview (Provo, UT)","WR","6-2","175",3,"0.8493","Utah"
846,"Sonny Abramson","Pope John XXIII (Sparta, NJ)","PRO","6-2.5","215",3,"0.8493","Virginia"
847,"Dominique Ross","Trinity Christian Academy (Jacksonville, FL)","OLB","6-3","210",3,"0.8493","North Carolina"
848,"Bryce Morais","Grayson (Loganville, GA)","SDE","6-5","250",3,"0.8493","Boston College"
849,"Sean McKeon","Shepherd Hill (Dudley, MA)","TE","6-5","230",3,"0.8493","Michigan"
850,"Keith Corbin","West Brook (Beaumont, TX)","WR","6-2","175",3,"0.8492","Houston"
851,"Madre Harper","Lamar (Arlington, TX)","CB","6-1.5","167",3,"0.8491","Oklahoma State"
852,"Chauncey Golston","East English Village Prep (Detroit, MI)","SDE","6-5","242",3,"0.8491","Iowa"
853,"Thomas Jones","Laurens Dist 55 (Laurens, SC)","S","6-2","190",3,"0.8489","uncommitted"
854,"Jair Anderson","Northview (Suwanee, GA)","WR","6-1","185",3,"0.8489","Georgia Tech"
855,"Brian Herrien","New Manchester (Douglasville, GA)","RB","6-0","200",3,"0.8489","Georgia"
856,"Blake Gillikin","Westminster School (Atlanta, GA)","P","6-1","180",3,"0.8488","Penn State"
857,"Deon Edwards","Lake Minneola (Lake Minneola, FL)","S","6-1","190",3,"0.8488","Arkansas"
858,"T.J. London","Central (Phenix City, AL)","DT","6-3","402",3,"0.8487","uncommitted"
859,"Jaylin Bannerman","Pickerington Central (Pickerington, OH)","WDE","6-6","215",3,"0.8487","Kentucky"
860,"Nick McCloud","South Pointe (Rock Hill, SC)","CB","6-1","175",3,"0.8487","N.C. State"
861,"Zander Zimmer","Bishop Moore Catholic (Orlando, FL)","WDE","6-4","220",3,"0.8487","Wake Forest"
862,"Houston Miller","Keller (Keller, TX)","WDE","6-3","237",3,"0.8486","Texas Tech"
863,"Lorenzo Harrison","DeMatha Catholic (Hyattsville, MD)","RB","5-8","185",3,"0.8486","Maryland"
864,"Jacob Kizer","West Salem (Salem, OR)","TE","6-5","235",3,"0.8486","Washington"
865,"Cole Kelley","Teurlings Catholic (Lafayette, LA)","PRO","6-7","230",3,"0.8485","Arkansas"
866,"Jahsen Wint","Erasmus Hall (Brooklyn, NY)","ATH","5-11","189",3,"0.8485","Ohio State"
867,"Gunnar Hoak","Dublin Coffman (Dublin, OH)","PRO","6-4","190",3,"0.8485","Kentucky"
868,"J.C. Flowers","Trinity Christian Academy (Jacksonville, FL)","WR","6-2","175",3,"0.8484","uncommitted"
869,"LaDarren Brown","DeSoto (DeSoto, TX)","APB","5-8","170",3,"0.8484","Oklahoma State"
870,"Kobay White","Bishop McDevitt (Harrisburg, PA)","WR","5-11","185",3,"0.8482","Boston College"
871,"Benny Snell","Westerville Central (Westerville, OH)","RB","5-11","200",3,"0.8482","Kentucky"
872,"Micario Stanley","Cape Coral (Fort Myers, FL)","ILB","6-1","245",3,"0.8481","USF"
873,"Zach Adams","Riverbend (Fredericksburg, VA)","OT","6-7","310",3,"0.8481","Texas Tech"
874,"Cody Saunders","Arnold (Panama City Beach, FL)","PRO","6-2","205",3,"0.8479","West Virginia"
875,"Traveon Redd","Magna Vista (Ridgeway, VA)","S","5-11","180",3,"0.8478","Wake Forest"
876,"Donovan Duvernay","Sachse (Sachse, TX)","ATH","5-9","177",3,"0.8478","Texas"
877,"Jake Curhan","Redwood (Larkspur, CA)","OT","6-7","305",3,"0.8478","California"
878,"Jordyn Brooks","Stratford (Houston, TX)","OLB","6-0","223",3,"0.8475","Texas Tech"
879,"Dee Nalls","Fayette County (Fayette, AL)","OG","6-3","290",3,"0.8474","Murray State"
880,"Drew Wilson","Bamberg Ehrhardt (Bamberg, SC)","OG","6-4","285",3,"0.8474","Georgia Southern"
881,"Jarett Cole","Norcross (Norcross, GA)","S","5-10","180",3,"0.8472","Georgia Tech"
882,"Mackenzie Nworah","Manvel (Manvel, TX)","OG","6-3","306",3,"0.8472","Indiana"
883,"Kevin Moore","Acadiana (Lafayette, LA)","S","5-11.5","188",3,"0.8472","Texas Tech"
884,"Antwaine Richardson","Atlantic (Delray Beach, FL)","CB","6-0","165",3,"0.8472","Maryland"
885,"Michael Badejo","Mansfield Timberview (Arlington, TX)","OLB","6-1","215",3,"0.8472","SMU"
886,"Demari Simpkins","Hallandale (Hollywood, FL)","WR","6-0","176",3,"0.8472","Utah"
887,"Christion Gainer","Bay (Panama City, FL)","OT","6-6","285",3,"0.8471","USF"
888,"Kenneth Ruff","Dillard (Fort Lauderdale, FL)","ILB","6-1","240",3,"0.8471","Syracuse"
889,"Mason Vinyard","Helix (La Mesa, CA)","TE","6-5","200",3,"0.8471","Washington State"
890,"Monquavion Brinson","Mays (Atlanta, GA)","CB","5-11","167",3,"0.8471","Georgia Southern"
891,"Drew Hmielewski","Marshall (Marshall, MN)","WR","6-2","195",3,"0.8470","Minnesota"
892,"Rex Culpepper","Plant (Tampa, FL)","PRO","6-3","225",3,"0.8469","Syracuse"
893,"JaQuan Bailey","Raines (Jacksonville, FL)","WDE","6-2.5","245",3,"0.8469","Iowa State"
894,"Matthew Stevens","William Amos Hough (Cornelius, NC)","OLB","6-0","220",3,"0.8468","uncommitted"
895,"DeMarkus Acy","Wilmer-Hutchins (Dallas, TX)","S","6-3","180",3,"0.8467","Missouri"
896,"Kiondre Thomas","Northside (Fort Smith, AR)","CB","6-0","181",3,"0.8466","Minnesota"
897,"Jake Saunders","Loveland (Loveland, OH)","DT","6-3","285",3,"0.8466","Northwestern"
898,"Elijah Daniels","Cardinal Gibbons (Fort Lauderdale, FL)","S","5-11","187",3,"0.8466","Maryland"
899,"Thomas Jarrett Hopple","Nansemond River (Suffolk, VA)","OT","6-6","270",3,"0.8466","Virginia Tech"
900,"Cam DeGeorge","Lynnfield (Lynnfield, MA)","OT","6-5","275",3,"0.8466","Connecticut"
901,"Trey Udoffia","Del Oro (Loomis, CA)","ATH","6-0","175",3,"0.8466","Colorado"
902,"Tyler Watson","Milton (Alpharetta, GA)","OT","6-5","275",3,"0.8466","Wake Forest"
903,"KaDerrion Mason","McComb (Mccomb, MS)","SDE","6-4","254",3,"0.8466","Louisiana Tech"
904,"Keenan Pili","Timpview (Provo, UT)","OLB","6-2","200",3,"0.8465","Brigham Young"
905,"C.J. Riley","North Broward Prep (Pompano Beach, FL)","WR","6-4","180",3,"0.8465","N.C. State"
906,"AJ Green","DeSoto (DeSoto, TX)","CB","6-1","170",3,"0.8465","Oklahoma State"
907,"Keyon Riley","Servite (Anaheim, CA)","S","6-2","190",3,"0.8463","UCLA"
908,"Jesse Meyler","Episcopal (Alexandria, VA)","OT","6-5","280",3,"0.8463","Northwestern"
909,"Evan Weaver","Gonzaga Preparatory School (Spokane, WA)","SDE","6-3","230",3,"0.8463","California"
910,"David Moore","Milton (Alpharetta, GA)","DUAL","6-2","185",3,"0.8463","Memphis"
911,"Kare' Lyles","Saguaro (Scottsdale, AZ)","PRO","6-1","215",3,"0.8463","Wisconsin"
912,"Tyree Rodgers","Camden Catholic (Cherry Hill, NJ)","ATH","6-2","180",3,"0.8462","Virginia Tech"
913,"Armani Posey","Martin Luther King (Detroit, MI)","OLB","6-1","200",3,"0.8462","Bowling Green"
914,"Jaquan Blackwell","Citrus Hill (Perris, CA)","WR","6-0","183",3,"0.8462","San Jose State"
915,"Tavante Beckett","Indian River (Chesapeake, VA)","OLB","6-0","215",3,"0.8462","Virginia Tech"
916,"Nate Herbig","St. Louis (Honolulu, HI)","OG","6-4","320",3,"0.8462","Stanford"
917,"Chawntez Moss","Bedford (Bedford, OH)","RB","6-0","200",3,"0.8462","Pittsburgh"
918,"Kordell Looney","Springfield  (Springfield, OH)","DT","6-4","285",3,"0.8462","Kentucky"
919,"Derrick Clark","Mission Bay (San Diego, CA)","RB","5-11","195",3,"0.8462","California"
920,"Jacob Colacion","La Habra (La Habra, CA)","OLB","6-1","215",3,"0.8462","Arizona"
921,"Riley Cole","Oneonta (Oneonta, AL)","OLB","6-3","230",3,"0.8460","South Alabama"
922,"Grayson Stover","Hudson (Hudson, FL)","OT","6-6","300",3,"0.8458","Indiana"
923,"Isaiah Wright","Kingswood-Oxford School (West Hartford, CT)","WR","6-2","207",3,"0.8458","Temple"
924,"Patrick Johnson II","The Bullis School (Potomac, MD)","ATH","6-0","185",3,"0.8457","Wisconsin"
925,"Skyler Southam","Wasatch (Heber City, UT)","K","5-11.75","188",3,"0.8457","Brigham Young"
926,"KJ Gray","St. Peters Prep (Jersey City, NJ)","ATH","6-2","189",3,"0.8457","Rutgers"
927,"Trevour Simms","East St. Louis (East Saint Louis, IL)","OT","6-5","290",3,"0.8457","Missouri"
928,"Cade Carney","Davidson Day (Mocksville, NC)","RB","5-11","213",3,"0.8457","Wake Forest"
929,"Chavis Dawkins","Byrnes (Duncan, SC)","WR","6-3","195",3,"0.8457","South Carolina"
930,"Julian Blackmon","Layton (Layton, UT)","ATH","6-1","175",3,"0.8457","Utah"
931,"Gerrid Doaks","Lawrence Central (Indianapolis, IN)","ATH","6-0","190",3,"0.8456","Cincinnati"
