"ranking","name","highSchool","position","height","weight","stars","rating","college"
253,"Dezmin Reed","Georgia Military College (Atlanta, GA)","ILB","6-2","230",2,"0.7893","Appalachian State"
254,"Nik Little","Golden West College (Newport Beach, CA)","WR","6-4","210",2,"0.7889","Washington"
255,"Trey Bowman","Iowa Western C.C. (Council Bluffs, IA)","OT","6-5","280",2,"0.7889","Buffalo"
256,"Connor Brennan","City College of San Francisco (San Francisco, CA)","OG","6-4","290",2,"0.7885","Illinois"
257,"Kaleb Ringer","Butler C.C. (Clayton, OH)","ILB","6-1","237",2,"0.7883","Georgia State"
258,"DeVante Mays","Blinn College (Livingston, TX)","RB","5-11","225",2,"0.7883","Utah State"
259,"Brandon Stewart","Trinity Valley C.C. (Cedar Hill, TX)","CB","6-0","170",2,"0.7883","Kansas"
260,"Chris Copier","Snow College (Ephraim, UT)","TE","6-6","240",2,"0.7883","Utah State"
261,"Ka'Raun White","Lackawanna C.C. (Scranton, PA)","WR","6-2","200",2,"0.7883","West Virginia"
262,"Myles Harges","Itawamba C.C. (Fulton, MS)","OLB","6-2","220",2,"0.7874","Middle Tennessee State"
263,"DeLonte Murray","Lackawanna C.C. (Scranton, PA)","OG","6-5","311",2,"0.7867","Cincinnati"
264,"Waylon Roberson","New Mexico Military Institute (Midland, TX)","DT","6-2","340",2,"0.7867","Arkansas State"
265,"Colton Moorehead","Tyler J.C.  (Tyler, TX)","SDE","6-3","260",2,"0.7867","Louisiana-Monroe"
266,"Jordan Barge","Los Angeles Valley College (Loganville, GA)","OT","6-4","330",2,"0.7859","Delta State"
267,"Christian Goodlett","Hutchinson C.C. (Hutchinson, KS)","CB","6-0","175",2,"0.7856","Louisiana-Lafayette"
268,"Joseph Bacchus","Itawamba C.C. (Fulton, MS)","OG","6-4","285",2,"0.7852","Arkansas State"
269,"Shayne Henley","Moorpark College (Moorpark, CA)","SDE","6-4","245",2,"0.7844","Purdue"
270,"Tristan Nickelson","Navarro College (League City, TX)","OT","6-8.5","319",2,"0.7839","Texas"
271,"Sami Kassem","ASA College (New York) (Brooklyn, NY)","OT","6-4","320",2,"0.7833","Toledo"
272,"Jomal Wiltz","Trinity Valley C.C. (Galena Park, TX)","CB","5-10","180",2,"0.7833","Iowa State"
273,"Emanuel Byrd","Georgia Military College (Albany, GA)","TE","6-3","225",2,"0.7826","Marshall"
274,"Tee Sims","Georgia Military College (Covington, GA)","SDE","6-3","250",2,"0.7826","Appalachian State"
275,"Max Magana","Feather River College (Plumas Ntl Forest, CA)","OT","6-6","285",2,"0.7826","Georgia Southern"
276,"C.J. Dimry","Saddleback College (Mission Viejo, CA)","WR","6-6","210",2,"0.7819","Washington State"
277,"Jareid Combs","Iowa Central C.C. (Minneapolis, MN)","WDE","6-4","250",2,"0.7811","North Texas"
278,"Nick Beasley","Copiah-Lincoln C.C. (Wesson, MS)","S","6-2","205",2,"0.7806","Middle Tennessee State"
279,"Isaiah Taylor","Sacramento City College (Sacramento, CA)","CB","6-1","180",2,"0.7806","Idaho"
280,"Ben Kane","Citrus College (West Covina, CA)","WDE","6-4","245",2,"0.7806","Texas-San Antonio"
281,"Jude Hockel","Diablo Valley College (Pleasant Hill, CA)","OT","6-5","295",2,"0.7800","Utah State"
282,"Shadow Williams","Glendale C.C. (Land O Lakes, FL)","OLB","5-11","225",2,"0.7800","Old Dominion"
283,"Rodregus Ducksworth","Jones County J.C. (Ellisville, MS)","WR","6-1","185",2,"0.7800","Middle Tennessee State"
284,"Thaddeous Thompson","Scottsdale C.C. (Cibolo, TX)","WR","6-1","207",2,"0.7800","North Texas"
285,"Daryl Chestnut","Coffeyville C.C. (Miami, FL)","RB","5-10","190",2,"0.7800","New Mexico"
286,"Kobtolu Fieeiki","Fullerton College (Fullerton, CA)","SDE","6-5","250",2,"0.7800","Hawaii"
287,"Gabe Casillas","Los Angeles Southwest College (Chula Vista, CA)","OT","6-5","275",2,"0.7800","Texas-San Antonio"
288,"Jervohnte Riles","Jones County J.C. (Hueytown, AL)","WR","6-5","225",2,"0.7800","South Alabama"
289,"Vontrell Williams","Butler C.C. (Chicago, IL)","DT","6-3","295",2,"0.7800","Texas-San Antonio"
290,"Tyler Simonsen","San Bernardino Valley College (San Bernardino, CA)","OT","6-4","305",2,"0.7800","Georgia State"
291,"Kelvin Williams","Southwest Mississippi C.C. (Madison, MS)","TE","6-5","242",2,"0.7794","Texas-San Antonio"
292,"Rusty Clark","Pearl River C.C. (Poplarville, MS)","TE","6-5","250",2,"0.7794","Houston"
293,"Tyler Wilemon","Saddleback College (Mission Viejo, CA)","OG","6-5","308",2,"0.7793","Utah State"
294,"Julien Laurent","New Mexico Military Institute (Toronto, ON)","DT","6-4","325",2,"0.7793","Georgia State"
295,"William French","Dodge City C.C. (Dodge City, KS)","WR","5-9","175",2,"0.7785","Southeastern Louisiana"
296,"Raeshawn Lee","College of San Mateo (San Mateo, CA)","WR","6-1","185",2,"0.7785","uncommitted"
297,"De'Arius Young","San Bernardino Valley College (San Bernardino, CA)","OG","6-7","320",2,"0.7783","South Alabama"
298,"Idarius Ray","Los Angeles Valley College (Van Nuys, CA)","OT","6-7","310",2,"0.7783","Cincinnati"
299,"Garrett Sharp","Blinn College (Mcallen, TX)","ILB","6-2","230",2,"0.7778","Central Arkansas"
300,"Preston Brooksby","Glendale C.C. (Glendale, AZ)","OT","6-5","290",2,"0.7759","Utah State"
301,"James Bynes","Dodge City C.C. (Dodge City, KS)","TE","6-3","220",2,"0.7752","South Alabama"
302,"Ainslie Johnson","Cerritos College (Norwalk, CA)","TE","6-2","235",2,"0.7744","Illinois"
303,"Jaylyin Minor","Tyler J.C.  (Tyler, TX)","ILB","6-1","240",2,"0.7744","Cincinnati"
304,"Omarius Bryant","Southwest Mississippi C.C. (Summit, MS)","DT","6-4","300",2,"0.7733","Western Kentucky"
305,"Darian Porter","Mt. San Jacinto College (San Jacinto, CA)","OLB","6-3","220",2,"0.7733","Memphis"
306,"Willie Fletcher","Cerritos College (Orange, CA)","CB","6-3","188",2,"0.7733","Idaho"
307,"Justin Lucas","East Mississippi C.C. (Aberdeen, MS)","ILB","6-0","230",2,"0.7733","Troy"
308,"Corbin White","Northeast Mississippi C.C. (Nettleton, MS)","RB","5-11","230",2,"0.7726","Texas-San Antonio"
309,"Jarek Smalley","Garden City C.C.  (Kansas City, KS)","OT","6-6","315",2,"0.7726","uncommitted"
310,"Mondo Williams","Iowa Western C.C. (Iowa City, IA)","CB","5-11","175",2,"0.7719","Appalachian State"
311,"Mickey Stewart","Highland C.C. (Oswego, IL)","DT","6-3","305",2,"0.7718","uncommitted"
312,"Juwan Dickey","Hutchinson C.C. (Marietta, GA)","WR","6-2","200",2,"0.7700","Southern Miss"
313,"Robert Mondie","Coahoma C.C. (Clarksdale, MS)","DT","6-2","300",2,"0.7700","uncommitted"
314,"Demarco Montgomery","East Mississippi C.C. (Scooba, MS)","SDE","6-2","270",2,"0.7694","Memphis"
315,"Lyndon Johnson","Holmes C.C. (Goodman, MS)","SDE","6-6","270",2,"0.7694","Cincinnati"
316,"Davonte McMillian","Trinity Valley C.C. (Port Arthur, TX)","ILB","5-9","235",2,"0.7685","Southeastern Louisiana"
317,"Kurt Palandech","Laney College (Oakland, CA)","PRO","6-3","185",2,"0.7685","UNLV"
318,"George Stone","Sacramento City College (Louisville, KY)","OLB","6-1","225",2,"0.7685","uncommitted"
319,"Richard McQuarley","Itawamba C.C. (Fulton, MS)","RB","5-10","214",2,"0.7683","New Mexico"
320,"Brian Ochs","Butler C.C. (Quinter, KS)","OC","6-4","305",2,"0.7683","North Texas"
321,"Kelvin Rainey","Iowa Western C.C. (Yulee, FL)","ILB","6-3","230",2,"0.7678","Georgia State"
322,"Brennen Massenburg-Walters","Louisburg College (Louisburg, NC)","DT","6-3","310",2,"0.7667","uncommitted"
323,"Tui Satuala","Snow College (Bountiful, UT)","TE","6-3","230",2,"0.7659","Weber State"
324,"Jalen Rountree","Coffeyville C.C. (Coffeyville, KS)","CB","5-11","175",2,"0.7659","Troy"
325,"Derek Lee","Butler C.C. (Maize, KS)","TE","6-4","255",2,"0.7659","Bowling Green"
326,"Nick Porebski","Snow College (Ephraim, UT)","K","5-10","189",2,"0.7659","Oregon State"
327,"Kendrick Dorn","San Bernardino Valley College (Fontana, CA)","RB","6-1","210",2,"0.7652","Georgia State"
328,"Javante O'Roy","Palomar College (Antelope, CA)","CB","6-0","185",2,"0.7652","Texas State"
329,"Will Kreitler","Scottsdale C.C. (Scottsdale, AZ)","OC","6-0","290",2,"0.7652","UNLV"
330,"Austin Wyatt-Thayer","Sierra College (Rocklin, CA)","ILB","6-4","230",2,"0.7633","San Diego State"
331,"Cortney Finney","Trinity Valley C.C. (Bay City, TX)","ILB","5-11","220",2,"0.7633","North Texas"
332,"Anthony Brown","Iowa Western C.C. (Iowa City, IA)","OLB","5-11","205",2,"0.7633","Eastern Michigan"
333,"Elliott Oldham","Minnesota West C.T.C. (Ferndale, MI)","WR","6-4","185",2,"0.7633","UTEP"
334,"Tyrian Taylor","Ellsworth C.C. (Iowa Falls, IA)","WR","5-10","170",2,"0.7633","New Mexico State"
335,"Mark Finau","Los Angeles Valley College (Van Nuys, CA)","OLB","6-3","230",2,"0.7618","UNLV"
336,"Khalin Smith","Bakersfield College (Bakersfield, CA)","TE","6-5","245",2,"0.7611","Idaho"
337,"Jonathan Tuiolosega","Monterey Peninsula College (Seaside, CA)","DT","6-2","290",2,"0.7611","Texas-San Antonio"
338,"Chandler Dexter","Northeast Mississippi C.C. (Iuka, MS)","TE","6-5","255",2,"0.7600","Florida Atlantic"
339,"Marquez Mackey","Contra Costa College (San Pablo, CA)","CB","5-11","180",2,"0.7600","New Mexico"
340,"Ryan Tyler","Arizona Western College (Indianapolis, IN)","OLB","6-2","210",2,"0.7600","uncommitted"
341,"Dom Roldan","Grossmont College (El Cajon, CA)","OG","6-5","340",2,"0.7594","Georgia State"
342,"Leonard Hazewood","Sierra College (Rocklin, CA)","SDE","6-4","240",2,"0.7594","Idaho"
343,"Lumi Kaba","Tyler J.C.  (Tyler, TX)","K","6-2","180",2,"0.7585","Texas State"
344,"Teron Fitzgerald","Copiah-Lincoln C.C. (Quincy, FL)","OLB","6-4","230",2,"0.7585","Texas State"
345,"Brandon Berg","Northeastern Oklahoma A&M (Miami, OK)","OC","6-2","275",2,"0.7585","Arkansas State"
346,"D'Andre Banks","Trinity Valley C.C. (Harker Heights, TX)","OG","6-3","320",2,"0.7583","Kansas"
347,"Sky Logan","Hinds C.C. (Raymond, MS)","DT","6-2","285",2,"0.7583","UTEP"
348,"Garren Jackson","Cerritos College (Norwalk, CA)","WDE","6-3","225",2,"0.7578","Idaho"
349,"D.J. Hampton","Mesa C.C. (Mesa, AZ)","CB","5-11","190",2,"0.7544","Idaho"
350,"Tanner Blain","El Camino College (Torrance, CA)","P","6-2","215",2,"0.7544","San Diego State"
351,"William Lloyd","East Mississippi C.C. (Rosedale, MS)","OLB","6-1","210",2,"0.7544","Troy"
352,"Lakel Bass","Hutchinson C.C. (Saint Louis, MO)","ILB","6-1","230",2,"0.7544","Texas-San Antonio"
353,"Dylan Klumph","Moorpark College (Moorpark, CA)","P","6-3","220",2,"0.7533","California"
354,"Anthony Johnson","Pasadena City College (Pasadena, CA)","OLB","6-4","235",2,"0.7533","Kent State"
355,"Austin Ocasio","College of Siskiyous (Weed, CA)","OLB","6-1","221",2,"0.7533","New Mexico"
356,"Clayton Granch","Long Beach City College (Long Beach, CA)","TE","6-3","235",2,"0.7533","New Mexico State"
357,"Stoney Hawkins","Tyler J.C.  (Frisco, TX)","TE","6-2.5","240",2,"0.7533","Louisiana-Monroe"
358,"Kendrick Trotter","San Joaquin Delta College (Stockton, CA)","CB","5-10","180",2,"0.7533","Idaho"
359,"Tevita Fonua","Laney College (Oakland, CA)","OG","6-4","310",2,"0.7533","New Mexico"
360,"Darius Peterson","Hutchinson C.C. (Hutchinson, KS)","OT","6-6","285",2,"0.7533","Idaho"
361,"Bryson Martinez","Los Angeles Pierce College (Woodland Hills, CA)","WR","6-2","203",2,"0.7533","uncommitted"
362,"Terrance Bailey","College of the Siskiyous (Weed, CA)","S","6-2","208",2,"0.7533","uncommitted"
363,"Kevin White","Monroe College (New Rochelle, NY)","SDE","6-4","260",2,"0.7511","Idaho"
364,"John Whitman","Lackawanna C.C. (Scranton, PA)","DT","6-2","280",2,"0.7511","Ball State"
365,"Rontrell Peyton","Lackawanna C.C. (Scranton, PA)","S","5-10","185",2,"0.7500","Ball State"
366,"Joey Verhaegh","Fullerton College (Boise, ID)","PRO","6-4","220",2,"0.7500","Old Dominion"
367,"Richard Thomas","Pearl River C.C. (Poplarville, MS)","OLB","6-0","220",2,"0.7500","Old Dominion"
368,"Demarcus Womack","Globe Institute of Technology (New York, NY)","DT","6-4","305",2,"0.7500","UTEP"
369,"Andrew McCrea","Los Angeles Pierce College (Florence, SC)","CB","6-0","180",2,"0.7494","Southern Illinois"
370,"Derrick Stom","Diablo Valley College (Walnut Creek, CA)","OG","6-2","275",2,"0.7483","Nevada"
371,"Devin Wiltz","Dean College (Franklin, MA)","OT","6-7","310",2,"0.7483","Idaho"
372,"Terry Juniel","Glendale C.C. (Surprise, AZ)","WR","5-10","180",2,"0.7483","UTEP"
373,"Rey Baltazar","Cisco College (Marble Falls, TX)","OT","6-5","305",2,"0.7433","Louisiana-Monroe"
374,"Jimmy Camacho","Riverside C.C. (Riverside, CA)","K","6-0","160",2,"0.7433","Fresno State"
375,"Tyler Siudzinski","Santa Ana College (Santa Ana, CA)","RB","5-10","195",2,"0.7400","Texas State"
376,"Cody Tuttle","Moorpark College (Thousand Oaks, CA)","WR","6-4","230",2,"0.7400","Eastern Michigan"
377,"Dakota Smith","Trinity Valley C.C. (Plano, TX)","ILB","6-4","225",2,"0.7400","North Texas"
378,"Anthony McMeans","Arizona Western College (Greenville, AL)","OG","6-3","310",2,"0.7400","New Mexico State"
379,"Jude Louissaint","Arkansas Baptist College (Smyrna, GA)","S","6-0","210",2,"0.7400","uncommitted"
380,"Ian Bjuro","Nassau C.C. (Garden City, NY)","OT","6-3","285",2,"0.7300","Robert Morris"
381,"Dequeszman Kelley","Coffeyville C.C. (Buena Vista, GA)","DT","6-2","285",2,"0.7300","Georgia State"
382,"Ikie Calderon","College of the Desert (Neptune, NJ)","S","5-9","188",2,"0.7300","Eastern Michigan"
383,"Tyler Stutzman","Southwest Mississippi C.C. (Summit, MS)","OG","6-4","265",2,"0.7300","Southern Miss"
384,"Juan Giraldo","Mesa C.C. (Mesa, AZ)","S","6-0","192",2,"0.7300","Eastern Michigan"
385,"Kameron Myers","East Mississippi C.C. (Charleston, MS)","WR","5-8","175",2,"0.7300","Georgia State"
386,"Corey Hall","Eastern Arizona College (Thatcher, AZ)","CB","5-10","180",2,"0.7300","Ball State"
387,"Alex Pagonis","Fort Scott C.C. (Gulf Breeze, FL)","OG","6-4","320",2,"0.7300","Tulsa"
388,"Matthew Donaldson","Fullerton College (Tallahassee, FL)","RB","6-0","200",2,"0.7200","Idaho"
389,"Cloves Campbell","Scottsdale C.C. (Phoenix, AZ)","S","6-1","200",2,"0.7200","Georgia State"
390,"Roubbens Joseph","Hudson Valley C.c. (Springfield, MA)","OT","6-4","295",2,"0.7200","Buffalo"
391,"Joe Anderson","El Camino College (Torrance, CA)","OT","6-6","320",2,"0.7200","Ohio"
392,"Joshua Cooper","Mississippi Delta C.C. (Moorhead, MS)","OG","6-1","315",2,"0.7100","Ohio"
393,"Michael Means","Scottsdale C.C. (Cincinnati, OH)","WR","6-2","198",2,"0.7100","Akron"
394,"David Smith","Glendale C.c. (Glendale, CA)","SDE","6-2","235",2,"0.7100","uncommitted"
395,"Chris Bivins","Highland C.C. (Gainesville, FL)","CB","5-11","185",2,"0.7100","Akron"
396,"Jerek Rosales","Diablo Valley College (Concord, CA)","CB","5-11","170",2,"0.7000","Cal Poly"
397,"Tremaine McCullough","Arizona Western College (West Palm Beach, FL)","RB","5-9","160",2,"0.7000","Southeast Missouri State"
398,"Tyrone Patterson","Jones County J.C. (Gautier, MS)","OT","6-3","310",2,"0.7000","Tennessee-Martin"
399,"Benny McCall","Itawamba C.C. (Lake Cormorant, MS)","ILB","6-2","225",2,"0.7000","Delta State"
400,"Travez Taylor","Southwest Mississippi C.C. (Summit, MS)","CB","5-11","175",2,"0.7000","Delta State"
401,"DeQuin Andrews","Copiah-Lincoln C.C. (Farmerville, LA)","DT","6-3","270",2,"0.7000","Jackson State"
402,"Kendall Carr","Northeast Mississippi C.C. (Booneville, MS)","DT","6-0","285",2,"0.7000","Southeast Missouri State"
403,"Tino Thomas","Northwest Mississippi C.C. (Memphis, TN)","S","6-0","200",2,"0.7000","Texas Southern"
404,"Juan Soto","Ventura College (Ventura, CA)","WR","6-0","185",2,"0.7000","Saginaw Valley State"
405,"Dalton Demos","Hutchinson C.C. (Saint Louis, MO)","PRO","6-5","204",2,"0.7000","Northern Iowa"
406,"DeAndre Black","Lackawanna C.C. (Scranton, PA)","WR","5-11","165",2,"0.7000","Monmouth"
407,"Kelly Hilinski","Riverside C.C. (Sherman Oaks, CA)","PRO","6-6","220",2,"0.7000","Weber State"
408,"Chance McNulty","Itawamba C.C. (Fulton, MS)","S","5-11","190",2,"0.7000","Kennesaw State"
409,"Corey Barrett","Mercer County C.C. (Norwalk, CT)","DT","6-2","270",2,"0.7000","Savannah State"
410,"Sam Awrabi","Fresno City College (Clovis, CA)","OLB","6-3","235",2,"0.7000","Stony Brook"
411,"Chaston Bennett","Tyler J.C.  (Tyler, TX)","RB","5-10","165",2,"0.7000","Kennesaw State"
412,"Malik Letatau","College of San Mateo (San Mateo, CA)","OG","6-2","285",2,"0.7000","Kennesaw State"
413,"Jake Hubenak","Blinn College (Georgetown, TX)","PRO","6-3","195",2,"0.7000","Texas A&M"
414,"Garrett Marino","Orange Coast College (Mission Viejo, CA)","SDE","6-2","250",2,"0.7000","UAB"
