"ranking","name","highSchool","position","height","weight","stars","rating","college"
251,"Anthony Mayes","Lackawanna C.C. (Washington, DC)","OT","6-5","310",2,"0.7900","Texas State"
252,"Dqmarcus Shaw","Itawamba C.C. (Fulton, MS)","OT","6-4","320",2,"0.7893","East Carolina"
253,"Nathan Rourke","Fort Scott C.C. (Elmore, AL)","PRO","6-2","205",2,"0.7893","Ohio"
254,"Sione Taufahema","College of the Canyons (Mission Hills, CA)","DT","6-3","310",2,"0.7891","Arizona"
255,"Gabe Richardson","Hutchinson C.C. (Decatur, GA)","WDE","6-4","255",2,"0.7883","Arkansas"
256,"Jamal Scott","Fullerton College (Moreno Valley, CA)","OLB","6-2","225",2,"0.7867","San Jose State"
257,"Emeka Ndoh","De Anza College (Cupertino, CA)","SDE","6-1","255",2,"0.7867","Fresno State"
258,"Jacob Rominger","Highland C.C. (Overland Park, KS)","ILB","6-3","225",2,"0.7867","UNLV"
259,"Amir Luckett","Scottsdale C.C. (Surprise, AZ)","OT","6-3","266",2,"0.7867","Middle Tennessee State"
260,"Dalton Witherspoon","Northeastern Oklahoma A&M (Moore, OK)","K","5-9","160",2,"0.7864","Houston"
261,"T'Rod Daniels","Mississippi Gulf Coast C.C. (Bassfield, MS)","RB","5-9","175",2,"0.7859","uncommitted"
262,"Marcel Williams","Ellsworth C.C. (Bunnell, FL)","S","5-10","165",2,"0.7859","Marshall"
263,"Tywun Walters","Northwest Mississippi C.C. (Marks, MS)","RB","5-11","215",2,"0.7859","South Alabama"
264,"Kelton Brown","Pearl River C.C. (Tylertown, MS)","OG","6-3","325",2,"0.7859","UAB"
265,"Kamau Farrell-Burke","Arizona Western College (Yuma, AZ)","CB","6-2","180",2,"0.7859","Middle Tennessee State"
266,"Randy Hogan Jr.","Pearl River C.C. (Pascagoula, MS)","ILB","6-0","220",2,"0.7856","Louisiana Tech"
267,"Deandre Applin","Georgia Military College (Adairsville, GA)","S","6-1","195",2,"0.7844","Georgia State"
268,"Earnest Patterson","Blinn College (Brenham, TX)","WR","5-7","155",2,"0.7833","Louisiana-Lafayette"
269,"Tomarcio Reese","Northwest Mississippi C.C. (Senatobia, MS)","OLB","6-0","215",2,"0.7833","Georgia Southern"
270,"Brando Phillips","Butte College (Valencia, CA)","SDE","6-3","245",2,"0.7833","San Jose State"
271,"Marquavis Gibbs","Coffeyville C.C. (West Palm Beach, FL)","CB","6-1","200",2,"0.7826","Charlotte"
272,"Justin Nwachukwu","Butler C.C. (El Dorado, KS)","DT","6-2","290",2,"0.7826","Northern Illinois"
273,"Tyler LaBarbera","College of DuPage (Glen Ellyn, IL)","DT","6-2","310",2,"0.7826","Eastern Michigan"
274,"Sherman Coleman","Cisco College (Houston, TX)","CB","6-0","180",2,"0.7826","Fresno State"
275,"Nour-Eddine Seidnaly","ASA College (New York) (Bethesda, MD)","OT","6-5","300",2,"0.7826","Arkansas State"
276,"Chase Johnson","Northwest Mississippi C.C. (Olive Branch, MS)","OC","6-4","260",2,"0.7826","Arkansas State"
277,"Dominic Panazzolo","Snow College (Australia, AUST)","P","6-5","205",2,"0.7826","Texas Tech"
278,"Justus Satterfield","Coffeyville C.C. (Coffeyville, KS)","OG","6-1","290",2,"0.7826","Southern Miss"
279,"Chigozie Onyekwere","Los Angeles Pierce College (Washington, DC)","CB","6-1","215",2,"0.7819","UAB"
280,"Marcus Armstrong-Brown","Diablo Valley College (Napa, CA)","WR","6-3","195",2,"0.7815","Hawaii"
281,"Quireo Woodley","Fresno City College (Murrieta, CA)","OG","6-3","270",2,"0.7815","Fresno State"
282,"Zoauntarrious Brunt","Orange Coast College (Lincolnton, NC)","S","6-3","200",2,"0.7811","Colorado State"
283,"Tre Newton","Blinn College (Spring, TX)","OG","6-4","300",2,"0.7805","Ohio"
284,"Michael Sewell Jr.","Los Angeles Valley College (Palmdale, CA)","S","6-1","205",2,"0.7800","New Mexico"
285,"Kalen McCain","Lackawanna C.C. (Durham, NC)","S","6-1","190",2,"0.7800","uncommitted"
286,"Robert Drew Kirkpatrick","Blinn College (Uvalde, TX)","OC","6-4","310",2,"0.7800","Louisiana Tech"
287,"Garrison Young","Saddleback College (Carlsbad, CA)","OG","6-3","295",2,"0.7800","Nevada"
288,"Larry Joubert","Northeastern Oklahoma A&M (Oklahoma City, OK)","OG","6-4","265",2,"0.7800","uncommitted"
289,"Tavares Thomas","Navarro College (Corsicana, TX)","ILB","6-0","235",2,"0.7800","Middle Tennessee State"
290,"Cole Murphy","Coffeyville C.C. (Coffeyville, KS)","ATH","6-2","207",2,"0.7800","Rutgers"
291,"Darien Cornay","Cerritos College (Los Alamitos, CA)","CB","5-10","180",2,"0.7800","Arizona State"
292,"Tre' Crawford","Tyler J.C.  (Houston, TX)","OLB","6-3","225",2,"0.7800","UAB"
293,"Brady Farlow","Jones County J.C. (Ellisville, MS)","K","5-11","185",2,"0.7794","Louisiana Tech"
294,"Kevin Haas","Mississippi Gulf Coast C.C. (Perkinston, MS)","OT","6-4","280",2,"0.7794","Ohio"
295,"Josh Curry","Arizona Western College (Yuma, AZ)","DT","6-2","305",2,"0.7793","Arkansas State"
296,"Samuel Dervil","Coffeyville C.C. (Miami, FL)","OT","6-5","295",2,"0.7793","Eastern Michigan"
297,"Tyler Jack","Pearl River C.C. (Lucedale, MS)","CB","5-10","170",2,"0.7793","Southern Miss"
298,"Jonathan Banks","Independence C.C. (Independence, KS)","DUAL","6-3","225",2,"0.7785","Tulane"
299,"David Lucero","Arizona Western College (Holtville, CA)","TE","6-6","230",2,"0.7785","UTEP"
300,"Fred Garth","Northwest Mississippi C.C. (Amory, MS)","CB","6-1","190",2,"0.7785","Bowling Green"
301,"Dominique Briggs","Coffeyville C.C. (Tulsa, OK)","OC","6-3","295",2,"0.7785","Tulane"
302,"Blake McClain","Northeast Mississippi C.C. (Jacksonville, FL)","SDE","6-4","280",2,"0.7783","uncommitted"
303,"Tre Randle","City College of San Francisco (San Francisco, CA)","SDE","6-7","245",2,"0.7783","New Mexico State"
304,"Blake Yager","Iowa Western C.C. (Council Bluffs, IA)","OT","6-5","300",2,"0.7778","Cincinnati"
305,"D'Angelo Ross","Fullerton College (Fullerton, CA)","CB","5-10","185",2,"0.7778","New Mexico"
306,"Nikolas Ricks","Ellsworth C.C. (Akron, OH)","OLB","6-2","220",2,"0.7759","Buffalo"
307,"Karson Block","Saddleback College (Mission Viejo, CA)","ILB","6-1","240",2,"0.7759","Louisiana-Lafayette"
308,"Roger Mann","Palomar College (San Diego, CA)","SDE","6-3","250",2,"0.7759","UNLV"
309,"Rayshawn Boyce","Los Angeles Valley College (Los Angeles, CA)","SDE","6-5","240",2,"0.7755","New Mexico"
310,"Sean Bernard","Butler C.C. (Wichita, KS)","ILB","6-3","236",2,"0.7752","Charlotte"
311,"Ronheen Bingham","Hutchinson C.C. (Hutchinson, KS)","OLB","6-2","242",2,"0.7752","Arkansas State"
312,"Tony Adams","Jones County J.C. (Ellisville, MS)","DT","6-1","335",2,"0.7752","Arkansas State"
313,"Sammy Benard","Northeastern Oklahoma A&M (Miami, OK)","OT","6-5","280",2,"0.7752","New Mexico"
314,"Jaylon George","Northeastern Oklahoma A&M (Atlanta, GA)","DT","6-4","260",2,"0.7744","Western Kentucky"
315,"Jalen Wade","Georgia Military College (Milledgeville, GA)","OLB","6-3","225",2,"0.7744","Georgia State"
316,"Jordan Baldwin","Iowa Central C.C. (Amite, LA)","S","6-0","175",2,"0.7744","Louisiana Tech"
317,"Kado Brown","Moorpark College (Oxnard, CA)","DUAL","6-0","180",2,"0.7733","Georgia Southern"
318,"O.J. Johnson","Mississippi Gulf Coast C.C. (Perkinston, MS)","CB","6-0","195",2,"0.7733","Middle Tennessee State"
319,"Keeyon Smart","Kilgore J.C. (Baton Rouge, LA)","OT","6-5","300",2,"0.7726","Texas-San Antonio"
320,"Cameron Taylor","Ventura College (Clayton, OH)","WR","6-2","170",2,"0.7726","UAB"
321,"Jabril Clewis","Grossmont College (San Diego, CA)","WR","6-2","190",2,"0.7718","Tulane"
322,"Steven Hayes","Hutchinson C.C. (Hutchinson, KS)","OT","6-4","295",2,"0.7718","Ohio"
323,"Cedric Battle","Trinity Valley C.C. (Wichita Falls, TX)","RB","5-10","180",2,"0.7718","UAB"
324,"Sid Acosta","Riverside C.C. (Riverside, CA)","OC","6-2","295",2,"0.7718","UNLV"
325,"Julius Perkins","Blinn College (Humble, TX)","OLB","6-3","200",2,"0.7711","Louisiana-Lafayette"
326,"Eric Weber","Southwest Mississippi C.C. (Blythewood, SC)","TE","6-3","220",2,"0.7711","East Carolina"
327,"Tanis Joseph","Ellsworth C.C. (Fort Lauderdale, FL)","OT","6-4","285",2,"0.7711","Memphis"
328,"David Galten","City College of San Francisco (San Francisco, CA)","OG","6-3","305",2,"0.7711","UAB"
329,"Kalaii Griffin","Ventura College (Bethesda, MD)","S","6-2","220",2,"0.7711","UTEP"
330,"Bennie Higgins","Mississippi Delta C.C. (Moorhead, MS)","SDE","6-2","275",2,"0.7711","Louisiana-Lafayette"
331,"Tyson Neals","Northeastern Oklahoma A&M (Miami, OK)","WDE","6-3","235",2,"0.7711","SMU"
332,"Jalen Allen","Hutchinson C.C. (Hutchinson, KS)","OG","6-3","287",2,"0.7711","Charlotte"
333,"Myron Robinson","Riverside C.C. (Mckinney, TX)","CB","5-10","175",2,"0.7700","uncommitted"
334,"D'Anfernee McGriff","Iowa Western C.C. (Tallahassee, FL)","ATH","6-1","215",2,"0.7700","Florida Atlantic"
335,"Jave Brown","Lackawanna C.C. (Scranton, PA)","CB","5-10","184",2,"0.7700","Coastal Carolina"
336,"Robert Ursua","Palomar College (Bakersfield, CA)","TE","6-3","230",2,"0.7685","Texas-San Antonio"
337,"Carson Jordan","Mississippi Gulf Coast C.C. (Perkinston, MS)","SDE","6-3","265",2,"0.7685","Western Kentucky"
338,"Michael Curtis","Trinity Valley C.C. (Richardson, TX)","PRO","6-3","205",2,"0.7683","Massachusetts"
339,"Nikolas Maka","College of San Mateo (San Mateo, CA)","S","6-1","185",2,"0.7683","Colorado State"
340,"Sami Awad","Trinity Valley C.C. (Duncanville, TX)","DT","6-1","300",2,"0.7678","Texas State"
341,"Justice Powers","Trinity Valley C.C. (Cedar Hill, TX)","OC","6-4","305",2,"0.7678","UAB"
342,"Rodney Washington","Contra Costa College (El Cerrito, CA)","CB","6-1","188",2,"0.7678","Florida Atlantic"
343,"John Toussaint","Merced College (Miami, FL)","CB","5-11","170",2,"0.7678","San Jose State"
344,"Nakota Shepard-Creer","Santa Barbara City College (Santa Barbara, CA)","CB","6-1","185",2,"0.7678","New Mexico State"
345,"Demitrious Gibbs","Southwestern College (Chula Vista, CA)","S","6-4","190",2,"0.7678","UNLV"
346,"Bruce Hester","Mesa C.C. (Mesa, AZ)","DT","6-3","277",2,"0.7678","UNLV"
347,"Jamar Smith","Holmes C.C. (Lyons, GA)","ILB","5-11","235",2,"0.7678","UTEP"
348,"Ferrod Gardner","Coffeyville C.C. (Dayton, OH)","OLB","6-2","215",2,"0.7667","Louisiana-Lafayette"
349,"Emil Graves","Fullerton College (Fullerton, CA)","OT","6-3","285",2,"0.7667","Hawaii"
350,"Kishawn Holmes","Cerritos College (Murrieta, CA)","RB","5-8","186",2,"0.7667","uncommitted"
351,"Tim White","Georgia Military College (Milledgeville, GA)","OLB","6-1","210",2,"0.7667","Alabama A&M"
352,"Aaron Blackwell","Mesa C.C. (Mesa, AZ)","DT","6-3","292",2,"0.7652","New Mexico"
353,"Brandon Ezell","Cerritos College (Norwalk, CA)","CB","6-1","195",2,"0.7644","San Jose State"
354,"Davis Harker","Northeastern Oklahoma A&M (Miami, OK)","OT","6-3","305",2,"0.7644","New Mexico State"
355,"Kahani Smith","Riverside C.C. (Los Angeles, CA)","S","6-1","190",2,"0.7644","UTEP"
356,"Dylan Brown","Phoenix College (Phoenix, AZ)","K","6-0","170",2,"0.7644","New Mexico State"
357,"Jordan Hoy","Fullerton College (Fullerton, CA)","DUAL","6-1","200",2,"0.7633","Old Dominion"
358,"Kevin Kwapis","Iowa Western C.C. (Council Bluffs, IA)","OT","6-8","315",2,"0.7633","Georgia State"
359,"Michael Moore","Palomar College (Escondido, CA)","CB","6-1","180",2,"0.7618","Texas-San Antonio"
360,"Rishard Cook","Mississippi Gulf Coast C.C. (Perkinston, MS)","OT","6-3","365",2,"0.7611","UAB"
361,"Collin Turner","Cisco College (Arlington, TX)","S","5-11","180",2,"0.7611","Louisiana-Monroe"
362,"David Foust","Los Angeles Valley College (Van Nuys, CA)","OT","6-6","270",2,"0.7611","Charlotte"
363,"Brandon Brooks","Riverside C.C. (Riverside, CA)","CB","6-3","185",2,"0.7611","Nevada"
364,"Jake Colman","Ventura College (Ventura, CA)","OT","6-4","293",2,"0.7611","San Jose State"
365,"Louy Compton","Ellsworth C.C. (Iowa Falls, IA)","OLB","6-2","200",2,"0.7611","Utah State"
366,"Shaquille Jones","Iowa Western C.C. (Philadelphia, PA)","OLB","6-1","205",2,"0.7600","uncommitted"
367,"Nate Jones","Fresno City College (Fresno, CA)","RB","5-9","190",2,"0.7600","Fresno State"
368,"Jarod Wood","Kilgore J.C. (Kilgore, TX)","TE","6-3","225",2,"0.7600","Lamar"
369,"Jon Vogt","New Mexico Military Institute (Roswell, NM)","OT","6-3","310",2,"0.7600","New Mexico State"
370,"LeDarius Mack","ASA College (Miami) (Fort Pierce, FL)","ILB","6-1","215",2,"0.7600","Buffalo"
371,"Malik Stanley","Coffeyville C.C. (Tecumseh, KS)","WR","6-3","205",2,"0.7600","South Alabama"
372,"Kyle Thies","Eastern Arizona College (ROYAL PALM BEACH, FL)","OT","6-4","300",2,"0.7583","Southeast Missouri State"
373,"Kris'Sean Edwards","Northeastern Oklahoma A&M (Miami, OK)","OT","6-4","265",2,"0.7583","New Mexico State"
374,"Logan Scott","Jones County J.C. (Ellisville, MS)","TE","6-5","228",2,"0.7578","UAB"
375,"Jean Eason Jr.","City College of San Francisco (San Francisco, CA)","OT","6-3","285",2,"0.7578","Charlotte"
376,"Antoine Porter","City College of San Francisco (San Francisco, CA)","WR","5-8","185",2,"0.7578","Eastern Michigan"
377,"Rhoy Williams","Copiah-Lincoln C.C. (Wesson, MS)","CB","6-2","190",2,"0.7544","Louisiana-Monroe"
378,"Anthony Palomares","Victor Valley College (Victorville, CA)","OG","6-4","290",2,"0.7533","Nevada"
379,"Matthew Guevremont","Chabot College (Hayward, CA)","OT","6-4","300",2,"0.7533","Bowling Green"
380,"Jeremy Lacey","Fullerton College (Lilburn, GA)","S","6-2","192",2,"0.7533","uncommitted"
381,"Thair Blakes","Scottsdale C.C. (Scottsdale, AZ)","TE","6-5","235",2,"0.7533","UAB"
382,"Anthony Nash","Reedley College (Reedley, CA)","CB","5-11","200",2,"0.7533","New Mexico State"
383,"Isaac McClain","Santa Barbara City College (Santa Barbara, CA)","OT","6-2","315",2,"0.7533","New Mexico State"
384,"Devon Anderson","Dodge City C.C. (Dodge City, KS)","SDE","6-2","260",2,"0.7533","Utah State"
385,"Case Hampton","Northeastern Oklahoma A&M (Miami, OK)","LS","6-1","250",2,"0.7518","New Mexico"
386,"Dereck Boles","Coffeyville C.C. (Lakeland, FL)","DT","6-2","294",2,"0.7500","USF"
387,"Jaylon Johnson","Kilgore J.C. (Baton Rouge, LA)","S","6-2","170",2,"0.7500","uncommitted"
388,"Chris Favoroso","Arizona Western College (Jensen Beach, FL)","SDE","6-4","255",2,"0.7500","Montana"
389,"Artis Levias","Laney College (Oakland, CA)","TE","6-4","245",2,"0.7500","Marshall"
390,"Lui Fa'amasino","Los Angeles Harbor College (Wilmington, CA)","OLB","6-0","225",2,"0.7500","New Mexico State"
391,"Mallory Claybourne","Lackawanna C.C. (Pittsburgh, PA)","WR","5-9","188",2,"0.7500","Coastal Carolina"
392,"Kenneth Sims","Georgia Military College (Milledgeville, GA)","OT","6-4","305",2,"0.7500","Coastal Carolina"
393,"Komotay Koffie","North Dakota State College of Science (Providence, RI)","S","6-0","200",2,"0.7500","New Mexico State"
394,"Jamori Fox","Ellsworth C.C. (MARIETTA, GA)","DT","6-2","300",2,"0.7500","Colorado State"
395,"Jevin Pahinui","College of the Siskiyous (Mountlake Terrace, WA)","OG","6-4","285",2,"0.7483","North Texas"
396,"Joel Dixon","San Joaquin Delta College (Stockton, CA)","P","6-3","205",2,"0.7483","UAB"
397,"Desmond Kelly","Dodge City C.C. (Dodge City, KS)","DT","6-1","295",2,"0.7483","Eastern Michigan"
398,"Chris Phillips","Los Angeles Valley College (Woodbridge, VA)","TE","6-2","220",2,"0.7444","Charlotte"
399,"Manu Hudson-Rasmussen","Riverside C.C. (Riverside, CA)","S","6-0","185",2,"0.7444","Hawaii"
400,"Sloan Spiller","Pearl River C.C. (Katy, TX)","TE","6-1","235",2,"0.7444","Louisiana-Monroe"
401,"Tim O'Donnell","North Dakota State College of Science (Wahpeton, ND)","LS","5-9","240",2,"0.7444","New Mexico State"
402,"Jermane Conyers","Dodge City C.C. (Rossville, GA)","DT","6-3","290",2,"0.7444","New Mexico"
403,"Corey Brown","Northwest Mississippi C.C. (Columbus, MS)","DT","6-1","255",2,"0.7400","Austin Peay"
404,"Austin McGehee","Fullerton College (Pine Bluff, AR)","P","6-1","200",2,"0.7400","uncommitted"
405,"Ladarius Galloway","Copiah-Lincoln C.C. (Indianola, MS)","RB","5-9","185",2,"0.7400","Tennessee-Martin"
406,"Clay Holgorsen","Northwest Mississippi C.C. (Katy, TX)","PRO","6-0","185",2,"0.7400","Northwestern State"
407,"Lavell McCullers","City College of San Francisco (Havre De Grace, MD)","DUAL","6-2","182",2,"0.7400","Prairie View A&M"
408,"Tyler Rogers","ASA College (Miami) (Pembroke Pines, FL)","OG","6-3","330",2,"0.7400","Seton Hall"
409,"Ryan Eachus","Orange Coast College (Costa Mesa, CA)","TE","6-3","250",2,"0.7400","Charlotte"
410,"Mario Lanier","East Mississippi C.C. (Aliceville, AL)","WR","6-0","190",2,"0.7400","Delta State"
411,"Chris Phillips","Northwest Mississippi C.C. (Olive Branch, MS)","OT","6-5","350",2,"0.7400","uncommitted"
412,"Leon McQuaker","Eastern Arizona College (Thatcher, AZ)","OLB","6-0","190",2,"0.7400","New Mexico State"
413,"Elijah Rogers","Cerritos College (Metairie, LA)","TE","6-4","225",2,"0.7400","Texas State"
414,"Ron LaForce","College of the Sequoias (Visalia, CA)","S","6-1","200",2,"0.7333","New Mexico State"
415,"Brandon Heicklen","Santa Monica College (Santa Monica, CA)","P","6-1","180",2,"0.7300","Boise State"
416,"Quadarius Reed","Copiah-Lincoln C.C. (Wesson, MS)","DT","6-3","275",2,"0.7300","Southern Illinois"
417,"Billy Sharmoug","Santa Barbara City College (Santa Barbara, CA)","OG","6-2","315",2,"0.7300","New Mexico State"
418,"Solomon Hunter","Cisco College (San Antonio, TX)","OLB","6-3","225",2,"0.7200","Alabama A&M"
419,"J.R. Burns","Northwest Mississippi C.C. (Corinth, MS)","OC","6-3","280",2,"0.7200","Murray State"
420,"Treyvon Paulk","Hutchinson C.C. (Alpharetta, GA)","RB","5-9","190",2,"0.7000","Samford"
421,"Raphael Leonard","East Mississippi C.C. (Starkville, MS)","WR","6-3","190",2,"0.7000","Southern Illinois"
422,"Kawon Bryant","Georgia Military College (Bogart, GA)","RB","5-9","195",2,"0.7000","Carson Newman College"
423,"Jalene Douse","ASA College (Miami) (Aiken, SC)","S","6-2","180",2,"0.7000","Florida A&M"
